numTriplets	MutationFrequency1	MutationFrequency0	Overlap	MutationFrequencyDifference	Type	AverageOverlapPMN	MutationFrequencyDifferenceRatio	typeTriplets	Coverage	SetScore	PermutationProbability	Concordance	CooccurrenceRatio	MutationFrequencies	Somatic	CombinedScore	GeneSet	Probability	Gene0	Gene1	RoundedLogPCov
37	7	53	0	46	MutuallyExclusive		0.7666666666666667	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'MutuallyExclusiveMutuallyExclusiveMutuallyExclusive'])	60		0.01	False	0.0	[53, 7]	2		('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'TRRAP')	0.58371596363253875	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	TRRAP	2.0
37	127	6	1	121	MutuallyExclusive		0.9166666666666666	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	132		0.03	False	0.007575757575757576	[6, 127]	2		('IGHMBP2', 'EGFR(A)')	0.71281364341469922	IGHMBP2	EGFR(A)	2.3
37	5	6	3	1	Cooccurring	237.0	0.125	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	8	24.372532535590988	0.0	False	0.375	[6, 5]	2	64.9934200949093	('IGHMBP2', 'DOCK4')	3.2216155375246676e-06	IGHMBP2	DOCK4	6.4
37	6	6	3	0	Cooccurring	250.33333333333334	0.0	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	9	24.090010008638192	0.03	False	0.3333333333333333	[6, 6]	2	72.27003002591458	('DOCK8', 'TERT')	6.422946714174054e-06	DOCK8	TERT	6.1
37	5	8	3	3	Cooccurring	254.0	0.3	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	10	25.093606539537717	0.01	False	0.3	[8, 5]	2	83.6453551317924	('ADCY1', 'PTCHD2')	8.9826381861761663e-06	ADCY1	PTCHD2	6.0
37	10	6	3	4	Cooccurring	272.3333333333333	0.3076923076923077	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	13	24.287690284767034	0.01	False	0.23076923076923078	[6, 10]	2	105.24665790065714	('C12orf35', 'CACNA1S')	3.8053581776371059e-05	C12orf35	CACNA1S	5.5
37	6	6	3	0	Cooccurring	272.6666666666667	0.0	set(['CooccurringCooccurringCooccurring'])	9	26.39337657103971	0.01	False	0.3333333333333333	[6, 6]	2	79.18012971311913	('DOCK8', 'CROCC')	6.422946714174054e-06	DOCK8	CROCC	6.1
37	5	8	3	3	Cooccurring	272.6666666666667	0.3	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	10	24.87063623935722	0.01	False	0.3	[8, 5]	2	82.9021207978574	('CELSR3', 'C2orf55')	8.9826381861761663e-06	CELSR3	C2orf55	6.0
37	5	11	3	6	Cooccurring	272.6666666666667	0.46153846153846156	set(['CooccurringCooccurringCooccurring'])	13	27.906838929961165	0.01	False	0.23076923076923078	[11, 5]	2	120.92963536316503	('HSPG2', 'DNAH10')	2.629973242343817e-05	HSPG2	DNAH10	5.7
37	7	6	3	1	Cooccurring	237.0	0.1	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	10	24.345740618816677	0.0	False	0.3	[6, 7]	2	81.15246872938893	('IGHMBP2', 'MYLK')	1.1204738724164403e-05	IGHMBP2	MYLK	6.0
37	5	6	3	1	Cooccurring	254.0	0.125	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	8	25.18022994143804	0.01	False	0.375	[6, 5]	2	67.14727984383477	('PCDHA2', 'CASZ1')	3.2216155375246676e-06	PCDHA2	CASZ1	6.4
37	5	76	0	71	MutuallyExclusive		0.8765432098765432	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	81		0.03	False	0.0	[76, 5]	2		('PTEN', 'PTCHD2')	0.57107521015310025	PTEN	PTCHD2	2.2
37	5	5	2	0	Cooccurring	296.0	0.0	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	8	23.70510077498527	0.02	False	0.25	[5, 5]	2	94.82040309994107	('NOS3', 'PCDH17')	0.00038418002555840514	NOS3	PCDH17	4.3
36	5	7	3	2	Cooccurring	272.6666666666667	0.2222222222222222	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	9	26.244041553629494	0.01	False	0.3333333333333333	[7, 5]	2	78.73212466088849	('SMARCA1', 'PCNT')	5.6259813791746611e-06	SMARCA1	PCNT	6.2
36	5	6	3	1	Cooccurring	272.6666666666667	0.125	set(['CooccurringCooccurringCooccurring'])	8	25.17061785189226	0.04	False	0.375	[6, 5]	2	67.12164760504602	('C12orf35', 'DNAH10')	3.2216155375246676e-06	C12orf35	DNAH10	6.4
36	11	5	3	6	Cooccurring	272.6666666666667	0.46153846153846156	set(['CooccurringCooccurringCooccurring'])	13	26.48131368916027	0.03	False	0.23076923076923078	[5, 11]	2	114.75235931969449	('TRIO', 'SLIT3')	2.6299732423438237e-05	TRIO	SLIT3	5.7
36	6	176	2	170	MutuallyExclusive		0.9444444444444444	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	180		0.01	False	0.011111111111111112	[176, 6]	2		('CDKN2A(D)', 'CROCC')	0.83957164671358098	CDKN2A(D)	CROCC	2.3
36	6	5	3	1	Cooccurring	272.3333333333333	0.125	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	8	26.74306225105317	0.01	False	0.375	[5, 6]	2	71.31483266947512	('ZNF318', 'FLNC')	3.2216155375246676e-06	ZNF318	FLNC	6.4
36	127	6	1	121	MutuallyExclusive		0.9166666666666666	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	132		0.0	False	0.007575757575757576	[6, 127]	2		('SHROOM2', 'EGFR(A)')	0.71281364341469922	SHROOM2	EGFR(A)	2.3
36	11	6	3	5	Cooccurring	244.33333333333334	0.35714285714285715	set(['CooccurringCooccurringCooccurring'])	14	23.541507643029686	0.02	False	0.21428571428571427	[6, 11]	2	109.8603690008052	('TERT', 'HSPG2')	5.2158200999850483e-05	TERT	HSPG2	5.4
36	7	127	0	120	MutuallyExclusive		0.8955223880597015	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	134		0.0	False	0.0	[127, 7]	2		('EGFR(A)', 'AKAP13')	0.25492371648136697	EGFR(A)	AKAP13	2.7
36	7	8	3	1	Cooccurring	254.0	0.08333333333333333	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	12	26.109960219041657	0.03	False	0.25	[8, 7]	2	104.43984087616663	('ADCY1', 'TRRAP')	3.1110147049657721e-05	ADCY1	TRRAP	5.6
36	5	5	3	0	Cooccurring	228.0	0.0	set(['CooccurringCooccurringCooccurring'])	7	23.630131599260114	0.01	False	0.42857142857142855	[5, 5]	2	55.136973731606936	('SHPRH', 'DOCK4')	1.6141960859580385e-06	SHPRH	DOCK4	6.6
36	8	5	3	3	Cooccurring	272.3333333333333	0.3	set(['CooccurringCooccurringCooccurring'])	10	25.123812519687405	0.0	False	0.3	[5, 8]	2	83.74604173229136	('ULK2', 'ADCY1')	8.9826381861761663e-06	ULK2	ADCY1	6.0
36	7	6	3	1	Cooccurring	272.6666666666667	0.1	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	10	26.03975342056319	0.02	False	0.3	[6, 7]	2	86.79917806854397	('DOCK1', 'COL22A1')	1.1204738724164403e-05	DOCK1	COL22A1	6.0
36	6	5	3	1	Cooccurring	272.6666666666667	0.125	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	8	23.833198837445366	0.0	False	0.375	[5, 6]	2	63.55519689985431	('ZAN', 'ATP2B3')	3.2216155375246676e-06	ZAN	ATP2B3	6.4
36	5	6	3	1	Cooccurring	272.3333333333333	0.125	set(['CooccurringCooccurringCooccurring'])	8	25.522617731179245	0.01	False	0.375	[6, 5]	2	68.06031394981132	('DOCK8', 'ST14')	3.2216155375246676e-06	DOCK8	ST14	6.4
36	7	7	4	0	Cooccurring	188.0	0.0	set(['CooccurringCooccurringCooccurring'])	10	22.248497321616135	0.0	False	0.4	[7, 7]	2	55.621243304040334	('KIAA1409', 'MYLK')	1.0981878699315782e-07	KIAA1409	MYLK	8.0
35	5	6	3	1	Cooccurring	272.6666666666667	0.125	set(['CooccurringCooccurringCooccurring'])	8	26.89634184887753	0.01	False	0.375	[6, 5]	2	71.72357826367342	('DOCK8', 'PCNT')	3.2216155375246676e-06	DOCK8	PCNT	6.4
35	5	5	3	0	Cooccurring	272.3333333333333	0.0	set(['CooccurringCooccurringCooccurring'])	7	25.58474201493844	0.0	False	0.42857142857142855	[5, 5]	2	59.69773136818969	('ZNF318', 'ST14')	1.6141960859580385e-06	ZNF318	ST14	6.6
35	5	5	2	0	Cooccurring	289.0	0.0	set(['CooccurringCooccurringCooccurring'])	8	21.39567015222325	0.04	False	0.25	[5, 5]	2	85.582680608893	('PCDHGA1', 'KLF17')	0.00038418002555840514	PCDHGA1	KLF17	4.3
35	8	6	3	2	Cooccurring	272.3333333333333	0.18181818181818182	set(['CooccurringCooccurringCooccurring'])	11	24.140187681545775	0.01	False	0.2727272727272727	[6, 8]	2	88.51402149900119	('SHROOM2', 'ODZ1')	1.7871040338087056e-05	SHROOM2	ODZ1	5.8
35	5	7	3	2	Cooccurring	253.33333333333334	0.2222222222222222	set(['CooccurringCooccurringCooccurring'])	9	24.820560585460232	0.0	False	0.3333333333333333	[7, 5]	2	74.4616817563807	('ITPR3', 'PLCB3')	5.6259813791746611e-06	ITPR3	PLCB3	6.2
35	5	76	0	71	MutuallyExclusive		0.8765432098765432	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	81		0.03	False	0.0	[76, 5]	2		('PTEN', 'KIF1B')	0.57107521015310025	PTEN	KIF1B	2.2
35	5	5	3	0	Cooccurring	272.3333333333333	0.0	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	7	25.718383050674742	0.0	False	0.42857142857142855	[5, 5]	2	60.0095604515744	('ST14', 'SPTBN4')	1.6141960859580385e-06	ST14	SPTBN4	6.6
35	5	5	3	0	Cooccurring	272.6666666666667	0.0	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	7	24.157058404571917	0.0	False	0.42857142857142855	[5, 5]	2	56.36646961066781	('FHOD3', 'C2orf55')	1.6141960859580385e-06	FHOD3	C2orf55	6.6
35	7	5	3	2	Cooccurring	272.6666666666667	0.2222222222222222	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	9	26.249403496770878	0.0	False	0.3333333333333333	[5, 7]	2	78.74821049031264	('PCNT', 'MYT1')	5.6259813791746611e-06	PCNT	MYT1	6.2
35	5	8	3	3	Cooccurring	272.6666666666667	0.3	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	10	27.72542884493304	0.02	False	0.3	[8, 5]	2	92.41809614977682	('PLEC', 'PCNT')	8.9826381861761663e-06	PLEC	PCNT	6.0
35	11	6	4	5	Cooccurring	209.0	0.38461538461538464	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	13	22.444182736445534	0.0	False	0.3076923076923077	[6, 11]	2	72.94359389344798	('SKIV2L', 'SLIT3')	4.4126384701774883e-07	SKIV2L	SLIT3	7.5
35	8	5	3	3	Cooccurring	272.6666666666667	0.3	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	10	26.611348901751352	0.01	False	0.3	[5, 8]	2	88.70449633917117	('FHOD3', 'CELSR3')	8.9826381861761663e-06	FHOD3	CELSR3	6.0
35	5	6	3	1	Cooccurring	272.6666666666667	0.125	set(['CooccurringCooccurringCooccurring'])	8	26.9160912407339	0.01	False	0.375	[6, 5]	2	71.77624330862373	('CACNA1H', 'TRIO')	3.2216155375246676e-06	CACNA1H	TRIO	6.4
35	5	6	3	1	Cooccurring	254.0	0.125	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	8	25.598776131082058	0.03	False	0.375	[6, 5]	2	68.26340301621882	('ATP10B', 'CASZ1')	3.2216155375246676e-06	ATP10B	CASZ1	6.4
35	6	176	2	170	MutuallyExclusive		0.9444444444444444	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	180		0.02	False	0.011111111111111112	[176, 6]	2		('CDKN2A(D)', 'IGHMBP2')	0.83957164671358098	CDKN2A(D)	IGHMBP2	2.3
35	6	5	3	1	Cooccurring	250.66666666666666	0.125	set(['CooccurringCooccurringCooccurring'])	8	23.677720370088387	0.0	False	0.375	[5, 6]	2	63.140587653569035	('EPHB2', 'PTCH1')	3.2216155375246676e-06	EPHB2	PTCH1	6.4
35	22	5	3	17	Cooccurring	250.66666666666666	0.7083333333333334	set(['CooccurringCooccurringCooccurring'])	24	24.30610898330017	0.04	False	0.125	[5, 22]	2	194.44887186640136	('EPHB2', 'NF1')	0.00023979516219891511	EPHB2	NF1	5.0
35	6	53	0	47	MutuallyExclusive		0.7966101694915254	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	59		0.04	False	0.0	[53, 6]	2		('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'ZFHX3')	0.6305901243484795	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	ZFHX3	2.0
34	10	5	3	5	Cooccurring	272.6666666666667	0.4166666666666667	set(['CooccurringCooccurringCooccurring'])	12	25.841432121686655	0.04	False	0.25	[5, 10]	2	103.36572848674662	('PCDHB3', 'EP400')	1.9167509954902627e-05	PCDHB3	EP400	5.8
34	5	8	3	3	Cooccurring	272.6666666666667	0.3	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	10	26.350753860777626	0.02	False	0.3	[8, 5]	2	87.8358462025921	('PLEC', 'C7')	8.9826381861761663e-06	PLEC	C7	6.0
34	7	127	1	120	MutuallyExclusive		0.9022556390977443	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	133		0.01	False	0.007518796992481203	[127, 7]	2		('EGFR(A)', 'MYT1')	0.64165952527292602	EGFR(A)	MYT1	2.3
34	11	6	3	5	Cooccurring	254.0	0.35714285714285715	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	14	24.961814969940225	0.01	False	0.21428571428571427	[6, 11]	2	116.48846985972105	('PCDHA8', 'SLIT3')	5.2158200999850483e-05	PCDHA8	SLIT3	5.4
34	9	6	3	3	Cooccurring	254.0	0.25	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	12	25.261981198422454	0.04	False	0.25	[6, 9]	2	101.04792479368982	('PCDHA2', 'EVPL')	2.6721938683462787e-05	PCDHA2	EVPL	5.7
34	53	6	0	47	MutuallyExclusive		0.7966101694915254	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'MutuallyExclusiveMutuallyExclusiveMutuallyExclusive'])	59		0.03	False	0.0	[6, 53]	2		('SPHKAP', 'CDK4(A)')	0.63059012434847395	SPHKAP	CDK4(A)	2.0
34	6	6	3	0	Cooccurring	244.0	0.0	set(['CooccurringCooccurringCooccurring'])	9	25.556185272806303	0.01	False	0.3333333333333333	[6, 6]	2	76.66855581841891	('HERC2', 'NEB')	6.422946714174054e-06	HERC2	NEB	6.1
34	5	5	3	0	Cooccurring	234.66666666666666	0.0	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	7	23.992605184927505	0.0	False	0.42857142857142855	[5, 5]	2	55.98274543149751	('PTPRD', 'SLITRK2')	1.6141960859580385e-06	PTPRD	SLITRK2	6.6
34	6	6	3	0	Cooccurring	254.0	0.0	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	9	23.714086716578425	0.02	False	0.3333333333333333	[6, 6]	2	71.14226014973528	('C12orf35', 'ATP10B')	6.422946714174054e-06	C12orf35	ATP10B	6.1
34	127	76	17	51	MutuallyExclusive		0.27419354838709675	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	186		0.0	False	0.0913978494623656	[76, 127]	2		('TP53', 'EGFR(A)')	0.90000967607921101	TP53	EGFR(A)	2.3
34	5	7	3	2	Cooccurring	272.6666666666667	0.2222222222222222	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	9	25.50440611922674	0.01	False	0.3333333333333333	[7, 5]	2	76.51321835768023	('SCN5A', 'C7')	5.6259813791746611e-06	SCN5A	C7	6.2
34	7	8	3	1	Cooccurring	272.6666666666667	0.08333333333333333	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	12	26.63546945226431	0.01	False	0.25	[8, 7]	2	106.54187780905724	('PLEC', 'MYT1')	3.1110147049657721e-05	PLEC	MYT1	5.6
34	5	7	3	2	Cooccurring	272.6666666666667	0.2222222222222222	set(['CooccurringCooccurringCooccurring'])	9	23.78253297999858	0.01	False	0.3333333333333333	[7, 5]	2	71.34759893999575	('SMARCA1', 'C2orf55')	5.6259813791746611e-06	SMARCA1	C2orf55	6.2
34	5	176	1	171	MutuallyExclusive		0.95	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'MutuallyExclusiveMutuallyExclusiveMutuallyExclusive'])	180		0.0	False	0.005555555555555556	[176, 5]	2		('CDKN2A(D)', 'C7')	0.64384448813714468	CDKN2A(D)	C7	2.4
34	127	6	0	121	MutuallyExclusive		0.9097744360902256	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'MutuallyExclusiveMutuallyExclusiveMutuallyExclusive'])	133		0.01	False	0.0	[6, 127]	2		('ATP2B3', 'EGFR(A)')	0.3101716891657007	ATP2B3	EGFR(A)	2.6
34	7	6	3	1	Cooccurring	254.0	0.1	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	10	26.690418778996673	0.02	False	0.3	[6, 7]	2	88.96806259665559	('ESPL1', 'TRRAP')	1.1204738724164403e-05	ESPL1	TRRAP	6.0
34	5	6	3	1	Cooccurring	232.66666666666666	0.125	set(['CooccurringCooccurringCooccurring'])	8	24.5666736181712	0.01	False	0.375	[6, 5]	2	65.51112964845653	('SHROOM2', 'KIF1B')	3.2216155375246676e-06	SHROOM2	KIF1B	6.4
34	176	9	4	167	MutuallyExclusive		0.9226519337016574	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	181		0.02	False	0.022099447513812154	[9, 176]	2		('VWF', 'CDKN2A(D)')	0.95606912054333992	VWF	CDKN2A(D)	2.3
34	5	5	2	0	Cooccurring	289.0	0.0	set(['CooccurringCooccurringCooccurring'])	8	23.67280593614793	0.03	False	0.25	[5, 5]	2	94.69122374459172	('PCDHGA1', 'LYST')	0.00038418002555840514	PCDHGA1	LYST	4.3
34	19	5	3	14	Cooccurring	272.6666666666667	0.6666666666666666	set(['CooccurringCooccurringCooccurring'])	21	26.353407685585637	0.04	False	0.14285714285714285	[5, 19]	2	184.47385379909946	('DNAH10', 'RB1')	0.0001518525143487324	DNAH10	RB1	5.1
34	127	6	0	121	MutuallyExclusive		0.9097744360902256	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	133		0.01	False	0.0	[6, 127]	2		('BSN', 'EGFR(A)')	0.3101716891657007	BSN	EGFR(A)	2.6
33	5	11	3	6	Cooccurring	272.6666666666667	0.46153846153846156	set(['CooccurringCooccurringCooccurring'])	13	26.239400409722187	0.01	False	0.23076923076923078	[11, 5]	2	113.70406844212947	('HSPG2', 'C7')	2.629973242343817e-05	HSPG2	C7	5.7
33	11	6	3	5	Cooccurring	272.6666666666667	0.35714285714285715	set(['CooccurringCooccurringCooccurring'])	14	26.56941991551427	0.03	False	0.21428571428571427	[6, 11]	2	123.99062627239994	('ATP2B3', 'HSPG2')	5.2158200999850483e-05	ATP2B3	HSPG2	5.4
33	8	6	4	2	Cooccurring	213.75	0.2	set(['CooccurringCooccurringCooccurring'])	10	22.59195329167756	0.01	False	0.4	[6, 8]	2	56.479883229193895	('DOCK8', 'ODZ1')	9.4236034272314146e-08	DOCK8	ODZ1	8.0
33	5	5	2	0	Cooccurring	289.0	0.0	set(['CooccurringCooccurringCooccurring'])	8	22.801619860586033	0.03	False	0.25	[5, 5]	2	91.20647944234413	('LYST', 'KLF17')	0.00038418002555840514	LYST	KLF17	4.3
33	6	5	3	1	Cooccurring	255.33333333333334	0.125	set(['CooccurringCooccurringCooccurring'])	8	24.864579060789403	0.0	False	0.375	[5, 6]	2	66.30554416210508	('COL6A1', 'SRRM2')	3.2216155375246676e-06	COL6A1	SRRM2	6.4
33	6	7	3	1	Cooccurring	272.6666666666667	0.1	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	10	26.297806006038073	0.01	False	0.3	[7, 6]	2	87.65935335346025	('SCN5A', 'DOCK1')	1.1204738724164403e-05	SCN5A	DOCK1	6.0
33	8	8	3	0	Cooccurring	245.0	0.0	set(['CooccurringCooccurringCooccurring'])	13	23.57353139546147	0.02	False	0.23076923076923078	[8, 8]	2	102.15196938033303	('CELSR3', 'ABCB4')	4.9514736688783354e-05	CELSR3	ABCB4	5.4
33	5	5	3	0	Cooccurring	272.3333333333333	0.0	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	7	26.311771276579528	0.0	False	0.42857142857142855	[5, 5]	2	61.39413297868557	('ZNF318', 'SMARCA4')	1.6141960859580385e-06	ZNF318	SMARCA4	6.6
33	6	9	3	3	Cooccurring	198.33333333333334	0.25	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	12	23.07678232778866	0.02	False	0.25	[9, 6]	2	92.30712931115464	('VWF', 'OBSL1')	2.6721938683462787e-05	VWF	OBSL1	5.7
33	6	9	4	3	Cooccurring	174.75	0.2727272727272727	set(['CooccurringCooccurringCooccurring'])	11	20.061009421378632	0.0	False	0.36363636363636365	[9, 6]	2	55.167775908791235	('SSPO', 'NOTCH2')	1.6924364736855208e-07	SSPO	NOTCH2	7.8
33	8	5	3	3	Cooccurring	250.0	0.3	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	10	23.65278769272105	0.01	False	0.3	[5, 8]	2	78.8426256424035	('C7', 'CHD5')	8.9826381861761663e-06	C7	CHD5	6.0
33	6	6	3	0	Cooccurring	232.0	0.0	set(['CooccurringCooccurringCooccurring'])	9	24.32508449545188	0.0	False	0.3333333333333333	[6, 6]	2	72.97525348635564	('WDFY3', 'PRKD3')	6.422946714174054e-06	WDFY3	PRKD3	6.1
33	6	176	2	170	MutuallyExclusive		0.9444444444444444	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	180		0.04	False	0.011111111111111112	[176, 6]	2		('CDKN2A(D)', 'OBSL1')	0.83957164671358098	CDKN2A(D)	OBSL1	2.3
33	6	8	3	2	Cooccurring	272.6666666666667	0.18181818181818182	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	11	27.22246356709522	0.01	False	0.2727272727272727	[8, 6]	2	99.81569974601582	('PLEC', 'CROCC')	1.7871040338087056e-05	PLEC	CROCC	5.8
33	5	6	3	1	Cooccurring	254.0	0.125	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	8	25.970858445337015	0.0	False	0.375	[6, 5]	2	69.25562252089871	('ESPL1', 'CASZ1')	3.2216155375246676e-06	ESPL1	CASZ1	6.4
33	6	5	3	1	Cooccurring	272.6666666666667	0.125	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	8	23.666764043713897	0.0	False	0.375	[5, 6]	2	63.11137078323706	('ZAN', 'IGHMBP2')	3.2216155375246676e-06	ZAN	IGHMBP2	6.4
33	6	5	3	1	Cooccurring	272.6666666666667	0.125	set(['CooccurringCooccurringCooccurring'])	8	26.053957159570253	0.01	False	0.375	[5, 6]	2	69.47721909218734	('TRIO', 'IGHMBP2')	3.2216155375246676e-06	TRIO	IGHMBP2	6.4
33	5	5	3	0	Cooccurring	247.66666666666666	0.0	set(['CooccurringCooccurringCooccurring'])	7	23.160213910287997	0.0	False	0.42857142857142855	[5, 5]	2	54.04049912400533	('TRIO', 'SRMS')	1.6141960859580385e-06	TRIO	SRMS	6.6
33	12	6	3	6	Cooccurring	272.6666666666667	0.4	set(['CooccurringCooccurringCooccurring'])	15	26.43104847424804	0.03	False	0.2	[6, 12]	2	132.1552423712402	('IGHMBP2', 'DNAH11')	6.9324133529369598e-05	IGHMBP2	DNAH11	5.3
33	5	8	3	3	Cooccurring	272.6666666666667	0.3	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	10	25.26392027130213	0.01	False	0.3	[8, 5]	2	84.2130675710071	('PLEC', 'C2orf55')	8.9826381861761663e-06	PLEC	C2orf55	6.0
32	19	176	3	157	MutuallyExclusive		0.8177083333333334	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'MutuallyExclusiveMutuallyExclusiveMutuallyExclusive'])	192		0.0	False	0.015625	[176, 19]	2		('CDKN2A(D)', 'RB1')	0.2769844197740714	CDKN2A(D)	RB1	2.8
32	7	6	3	1	Cooccurring	272.6666666666667	0.1	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	10	23.787894923139966	0.02	False	0.3	[6, 7]	2	79.29298307713323	('C12orf35', 'MYT1')	1.1204738724164403e-05	C12orf35	MYT1	6.0
32	10	5	3	5	Cooccurring	272.6666666666667	0.4166666666666667	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	12	26.552609010411032	0.02	False	0.25	[5, 10]	2	106.21043604164413	('FHOD3', 'EP400')	1.9167509954902627e-05	FHOD3	EP400	5.8
32	6	9	3	3	Cooccurring	254.0	0.25	set(['CooccurringCooccurringCooccurring'])	12	26.062773185946043	0.02	False	0.25	[9, 6]	2	104.25109274378417	('EVPL', 'DOCK8')	2.6721938683462787e-05	EVPL	DOCK8	5.7
32	7	5	3	2	Cooccurring	272.6666666666667	0.2222222222222222	set(['CooccurringCooccurringCooccurring'])	9	24.81743069680972	0.01	False	0.3333333333333333	[5, 7]	2	74.45229209042917	('PCDHB3', 'MYT1')	5.6259813791746611e-06	PCDHB3	MYT1	6.2
