MutationFrequencyDifferenceRatio	Concordance	Probability	Gene0	Gene1	CooccurrenceRatio	MutationFrequency1	MutationFrequency0	MutationFrequencies	Somatic	Overlap	Coverage	RoundedLogPCov	MutationFrequencyDifference	Type	GeneSet	PermutationProbability
0.7377049180327869	False	0.54026519667613637	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	PALM2-AKAP2	0.0	8	53	[53, 8]	2	0	61	2.1	45	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'PALM2-AKAP2')	0.03
0.8536585365853658	False	0.51028849310603552	PTEN	KIF4A	0.0	6	76	[76, 6]	2	0	82	2.2	70	MutuallyExclusive	('PTEN', 'KIF4A')	0.02
0.9242424242424242	False	0.37727868154037614	EGFR(A)	CAND1	0.0	5	127	[127, 5]	2	0	132	2.5	122	MutuallyExclusive	('EGFR(A)', 'CAND1')	0.0
0.6666666666666666	False	0.70410491642049355	RB1(D)	OTOF	0.0	7	35	[35, 7]	2	0	42	1.8	28	MutuallyExclusive	('RB1(D)', 'OTOF')	0.03
0.7083333333333334	False	0.66181067661773096	GPR179	PTEN(D)	0.0	41	7	[7, 41]	2	0	48	1.9	34	MutuallyExclusive	('GPR179', 'PTEN(D)')	0.03
0.6483516483516484	False	0.73592994076753682	PTEN	PIK3R1	0.02197802197802198	17	76	[76, 17]	2	2	91	2.1	59	MutuallyExclusive	('PTEN', 'PIK3R1')	0.0
0.7666666666666667	False	0.58371596363245581	ZDBF2	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	0.0	53	7	[7, 53]	2	0	60	2.0	46	MutuallyExclusive	('ZDBF2', 'QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)')	0.04
0.95	False	0.64384448813714468	CDKN2A(D)	LRRK2	0.005555555555555556	5	176	[176, 5]	2	1	180	2.4	171	MutuallyExclusive	('CDKN2A(D)', 'LRRK2')	0.0
0.5031055900621118	False	0.954404906178969	EGFR(A)	PDGFRA(A)	0.07453416149068323	46	127	[127, 46]	2	12	161	2.2	81	MutuallyExclusive	('EGFR(A)', 'PDGFRA(A)')	0.0
0.8275862068965517	False	0.6811518135923802	CYP4F22	CDK4(A)	0.0	53	5	[5, 53]	2	0	58	1.9	48	MutuallyExclusive	('CYP4F22', 'CDK4(A)')	0.03
0.9392265193370166	False	0.54598090884904771	PCDHA8	CDKN2A(D)	0.0055248618784530384	176	6	[6, 176]	2	1	181	2.5	170	MutuallyExclusive	('PCDHA8', 'CDKN2A(D)')	0.0
0.047619047619047616	False	0.5325831218642223	LRP2	TP53(D)	0.0	22	20	[20, 22]	2	0	42	1.9	2	MutuallyExclusive	('LRP2', 'TP53(D)')	0.03
0.8536585365853658	False	0.51028849310603552	PTEN	SKIV2L	0.0	6	76	[76, 6]	2	0	82	2.2	70	MutuallyExclusive	('PTEN', 'SKIV2L')	0.02
0.7037037037037037	False	0.58765848858219538	CHL1	PDGFRA(A)	0.0	46	8	[8, 46]	2	0	54	2.0	38	MutuallyExclusive	('CHL1', 'PDGFRA(A)')	0.03
0.3939393939393939	False	0.7209367093688186	SOX2-OT(A),PIK3CA(A)	DMD	0.0	10	23	[23, 10]	2	0	33	1.7	13	MutuallyExclusive	('SOX2-OT(A),PIK3CA(A)', 'DMD')	0.03
0.7358490566037735	False	0.62824751332023865	MGAM	PDGFRA(A)	0.0	46	7	[7, 46]	2	0	53	1.9	39	MutuallyExclusive	('MGAM', 'PDGFRA(A)')	0.02
0.7692307692307693	False	0.67157492803157992	HOOK1	PDGFRA(A)	0.0	46	6	[6, 46]	2	0	52	1.9	40	MutuallyExclusive	('HOOK1', 'PDGFRA(A)')	0.04
0.8765432098765432	False	0.57107521015310025	PTEN	PAPPA	0.0	5	76	[76, 5]	2	0	81	2.2	71	MutuallyExclusive	('PTEN', 'PAPPA')	0.04
0.9016393442622951	False	0.89524919509382161	MDN1	CDKN2A(D)	0.02185792349726776	176	11	[11, 176]	2	4	183	2.3	165	MutuallyExclusive	('MDN1', 'CDKN2A(D)')	0.0
0.7377049180327869	False	0.54026519667613637	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	ENPEP	0.0	8	53	[53, 8]	2	0	61	2.1	45	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'ENPEP')	0.03
0.9337016574585635	False	0.76792397716480953	CDKN2A(D)	LTBP2	0.011049723756906077	7	176	[176, 7]	2	2	181	2.4	169	MutuallyExclusive	('CDKN2A(D)', 'LTBP2')	0.01
0.35294117647058826	False	0.69754948184382393	FLG2	MDM2(A)	0.0	23	11	[11, 23]	2	0	34	1.7	12	MutuallyExclusive	('FLG2', 'MDM2(A)')	0.01
0.9392265193370166	False	0.54598090884889738	CDKN2A(D)	DOCK1	0.0055248618784530384	6	176	[176, 6]	2	1	181	2.5	170	MutuallyExclusive	('CDKN2A(D)', 'DOCK1')	0.01
0.7446808510638298	False	0.70218900658992944	PTPN3	MDM4(A)	0.0	41	6	[6, 41]	2	0	47	1.8	35	MutuallyExclusive	('PTPN3', 'MDM4(A)')	0.03
0.7976190476190477	False	0.75547134203343536	PTEN	PKD1L2	0.011904761904761904	9	76	[76, 9]	2	1	84	2.0	67	MutuallyExclusive	('PTEN', 'PKD1L2')	0.04
0.8275862068965517	False	0.68115181359238564	CDK4(A)	UBR4	0.0	5	53	[53, 5]	2	0	58	1.9	48	MutuallyExclusive	('CDK4(A)', 'UBR4')	0.03
0.2571428571428571	False	0.66534316311950903	ARID2(D)	HYDIN	0.0	22	13	[13, 22]	2	0	35	1.7	9	MutuallyExclusive	('ARID2(D)', 'HYDIN')	0.01
0.6078431372549019	False	0.55379530133167321	CDH18	MDM4(A)	0.0	41	10	[10, 41]	2	0	51	2.0	31	MutuallyExclusive	('CDH18', 'MDM4(A)')	0.01
0.8765432098765432	False	0.57107521015310025	PTEN	SHPRH	0.0	5	76	[76, 5]	2	0	81	2.2	71	MutuallyExclusive	('PTEN', 'SHPRH')	0.01
0.9447513812154696	False	0.24456108464116622	FHOD3	CDKN2A(D)	0.0	176	5	[5, 176]	2	0	181	2.9	171	MutuallyExclusive	('FHOD3', 'CDKN2A(D)')	0.0
0.9281767955801105	False	0.8944814009509543	CDKN2A(D)	PLEC	0.016574585635359115	8	176	[176, 8]	2	3	181	2.3	168	MutuallyExclusive	('CDKN2A(D)', 'PLEC')	0.01
0.5555555555555556	False	0.60515771053926959	HCN1	RB1(D)	0.0	35	10	[10, 35]	2	0	45	1.9	25	MutuallyExclusive	('HCN1', 'RB1(D)')	0.01
0.673469387755102	False	0.62370079214886454	EPPK1	MDM4(A)	0.0	41	8	[8, 41]	2	0	49	1.9	33	MutuallyExclusive	('EPPK1', 'MDM4(A)')	0.01
0.7966101694915254	False	0.63059012434847395	FLNC	CDK4(A)	0.0	53	6	[6, 53]	2	0	59	2.0	47	MutuallyExclusive	('FLNC', 'CDK4(A)')	0.04
0.7083333333333334	False	0.66181067661773096	SIPA1L3	MDM4(A)	0.0	41	7	[7, 41]	2	0	48	1.9	34	MutuallyExclusive	('SIPA1L3', 'MDM4(A)')	0.04
0.7666666666666667	False	0.58371596363245581	SPEN	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	0.0	53	7	[7, 53]	2	0	60	2.0	46	MutuallyExclusive	('SPEN', 'QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)')	0.04
0.574468085106383	False	0.92768657291143608	PTEN	MIR3201(D),FAM19A5(D),LOC339685(D)	0.0425531914893617	22	76	[76, 22]	2	4	94	2.0	54	MutuallyExclusive	('PTEN', 'MIR3201(D),FAM19A5(D),LOC339685(D)')	0.03
0.95	False	0.6438444881372114	PDE6B	CDKN2A(D)	0.005555555555555556	176	5	[5, 176]	2	1	180	2.4	171	MutuallyExclusive	('PDE6B', 'CDKN2A(D)')	0.01
0.9388888888888889	False	0.93510187277925261	CDKN2A(D)	GABRA1	0.016666666666666666	7	176	[176, 7]	2	3	180	2.3	169	MutuallyExclusive	('CDKN2A(D)', 'GABRA1')	0.04
0.7692307692307693	False	0.67157492803157992	COL11A1	PDGFRA(A)	0.0	46	6	[6, 46]	2	0	52	1.9	40	MutuallyExclusive	('COL11A1', 'PDGFRA(A)')	0.04
0.8536585365853658	False	0.51028849310603552	PTEN	HNF4A	0.0	6	76	[76, 6]	2	0	82	2.2	70	MutuallyExclusive	('PTEN', 'HNF4A')	0.0
0.8275862068965517	False	0.6811518135923802	MC3R	CDK4(A)	0.0	53	5	[5, 53]	2	0	58	1.9	48	MutuallyExclusive	('MC3R', 'CDK4(A)')	0.04
0.6612903225806451	False	0.81420997265128126	EGFR	SLIT3	0.016129032258064516	11	52	[52, 11]	2	1	62	1.9	41	MutuallyExclusive	('EGFR', 'SLIT3')	0.04
0.782608695652174	False	0.74496723730325753	PTEN(D)	RASGRF1	0.0	5	41	[41, 5]	2	0	46	1.8	36	MutuallyExclusive	('PTEN(D)', 'RASGRF1')	0.04
0.7976190476190477	False	0.75547134203343536	PTEN	LRP1B	0.011904761904761904	9	76	[76, 9]	2	1	84	2.0	67	MutuallyExclusive	('PTEN', 'LRP1B')	0.03
0.8765432098765432	False	0.57107521015310025	PTEN	ARAP3	0.0	5	76	[76, 5]	2	0	81	2.2	71	MutuallyExclusive	('PTEN', 'ARAP3')	0.02
0.7666666666666667	False	0.58371596363253875	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	FBN2	0.0	7	53	[53, 7]	2	0	60	2.0	46	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'FBN2')	0.04
0.8536585365853658	False	0.51028849310603552	PTEN	MACF1	0.0	6	76	[76, 6]	2	0	82	2.2	70	MutuallyExclusive	('PTEN', 'MACF1')	0.03
0.8805970149253731	False	0.79884829750575737	COL5A3	EGFR(A)	0.014925373134328358	127	9	[9, 127]	2	2	134	2.2	118	MutuallyExclusive	('COL5A3', 'EGFR(A)')	0.01
0.8765432098765432	False	0.57107521015319307	CNGB1	PTEN	0.0	76	5	[5, 76]	2	0	81	2.2	71	MutuallyExclusive	('CNGB1', 'PTEN')	0.02
0.6078431372549019	False	0.55379530133167321	TMEM132D	PTEN(D)	0.0	41	10	[10, 41]	2	0	51	2.0	31	MutuallyExclusive	('TMEM132D', 'PTEN(D)')	0.01
0.7377049180327869	False	0.54026519667613637	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	COL11A2	0.0	8	53	[53, 8]	2	0	61	2.1	45	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'COL11A2')	0.01
0.5555555555555556	False	0.60515771053926959	EP400	RB1(D)	0.0	35	10	[10, 35]	2	0	45	1.9	25	MutuallyExclusive	('EP400', 'RB1(D)')	0.02
0.9312977099236641	False	0.7847139923876687	DEAF1	EGFR(A)	0.007633587786259542	127	5	[5, 127]	2	1	131	2.2	122	MutuallyExclusive	('DEAF1', 'EGFR(A)')	0.03
0.627906976744186	False	0.66949301743871559	FRYL	RB1(D)	0.0	35	8	[8, 35]	2	0	43	1.8	27	MutuallyExclusive	('FRYL', 'RB1(D)')	0.02
0.9226519337016574	False	0.95606912054333992	CALN1	CDKN2A(D)	0.022099447513812154	176	9	[9, 176]	2	4	181	2.3	167	MutuallyExclusive	('CALN1', 'CDKN2A(D)')	0.04
0.7966101694915254	False	0.6305901243484795	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	PTPN11	0.0	6	53	[53, 6]	2	0	59	2.0	47	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'PTPN11')	0.04
0.7446808510638298	False	0.70218900658992944	GABRE	PTEN(D)	0.0	41	6	[6, 41]	2	0	47	1.8	35	MutuallyExclusive	('GABRE', 'PTEN(D)')	0.02
0.9022556390977443	False	0.6416595252728714	ZDBF2	EGFR(A)	0.007518796992481203	127	7	[7, 127]	2	1	133	2.3	120	MutuallyExclusive	('ZDBF2', 'EGFR(A)')	0.01
0.7659574468085106	False	0.89954250680453884	EGFR(A)	RB1	0.03546099290780142	19	127	[127, 19]	2	5	141	2.2	108	MutuallyExclusive	('EGFR(A)', 'RB1')	0.0
0.6140350877192983	False	0.48067781932465026	CABIN1	PDGFRA(A)	0.0	46	11	[11, 46]	2	0	57	2.1	35	MutuallyExclusive	('CABIN1', 'PDGFRA(A)')	0.01
0.421875	False	0.65375626758128391	LRP1B(D)	PDGFRA(A)	0.015625	46	19	[19, 46]	2	1	64	2.0	27	MutuallyExclusive	('LRP1B(D)', 'PDGFRA(A)')	0.02
0.9444444444444444	False	0.83957164671358098	CDKN2A(D)	C12orf51	0.011111111111111112	6	176	[176, 6]	2	2	180	2.3	170	MutuallyExclusive	('CDKN2A(D)', 'C12orf51')	0.04
0.7692307692307693	False	0.67157492803157992	DLG5	PDGFRA(A)	0.0	46	6	[6, 46]	2	0	52	1.9	40	MutuallyExclusive	('DLG5', 'PDGFRA(A)')	0.03
0.9166666666666666	False	0.71281364341469922	PLXNA2	EGFR(A)	0.007575757575757576	127	6	[6, 127]	2	1	132	2.3	121	MutuallyExclusive	('PLXNA2', 'EGFR(A)')	0.03
0.7692307692307693	False	0.67157492803157992	OBSL1	PDGFRA(A)	0.0	46	6	[6, 46]	2	0	52	1.9	40	MutuallyExclusive	('OBSL1', 'PDGFRA(A)')	0.04
0.8765432098765432	False	0.57107521015319307	DISP1	PTEN	0.0	76	5	[5, 76]	2	0	81	2.2	71	MutuallyExclusive	('DISP1', 'PTEN')	0.02
0.7666666666666667	False	0.58371596363253875	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	GPR116	0.0	7	53	[53, 7]	2	0	60	2.0	46	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'GPR116')	0.02
0.782608695652174	False	0.74496723730333625	C7	MDM4(A)	0.0	41	5	[5, 41]	2	0	46	1.8	36	MutuallyExclusive	('C7', 'MDM4(A)')	0.04
0.7446808510638298	False	0.70218900658992944	CACNA1H	PTEN(D)	0.0	41	6	[6, 41]	2	0	47	1.8	35	MutuallyExclusive	('CACNA1H', 'PTEN(D)')	0.04
0.5217391304347826	False	0.57528391664835332	RB1(D)	DNAH5	0.0	11	35	[35, 11]	2	0	46	1.9	24	MutuallyExclusive	('RB1(D)', 'DNAH5')	0.02
0.3333333333333333	False	0.70873467761630848	INPP5A,NKX6-2,TTC40,LOC399829,GPR123,KNDC1,UTF1,VENTX,MIR202,ADAM8,TUBGCP2,ZNF511,CALY,PRAP1,C10orf125,ECHS1,MIR3944,PAOX,MTG1(D),PAOX(D)	MXRA5	0.0	11	22	[22, 11]	2	0	33	1.7	11	MutuallyExclusive	('INPP5A,NKX6-2,TTC40,LOC399829,GPR123,KNDC1,UTF1,VENTX,MIR202,ADAM8,TUBGCP2,ZNF511,CALY,PRAP1,C10orf125,ECHS1,MIR3944,PAOX,MTG1(D),PAOX(D)', 'MXRA5')	0.04
0.8765432098765432	False	0.57107521015310025	PTEN	HSPA6	0.0	5	76	[76, 5]	2	0	81	2.2	71	MutuallyExclusive	('PTEN', 'HSPA6')	0.03
0.95	False	0.64384448813714468	CDKN2A(D)	CASZ1	0.005555555555555556	5	176	[176, 5]	2	1	180	2.4	171	MutuallyExclusive	('CDKN2A(D)', 'CASZ1')	0.02
0.21052631578947367	False	0.611054972383413	MDM2(A)	RPL5,FAM69A,SNORA66(D)	0.0	15	23	[23, 15]	2	0	38	1.8	8	MutuallyExclusive	('MDM2(A)', 'RPL5,FAM69A,SNORA66(D)')	0.02
0.7083333333333334	False	0.66181067661773096	ADAMTS20	PTEN(D)	0.0	41	7	[7, 41]	2	0	48	1.9	34	MutuallyExclusive	('ADAMTS20', 'PTEN(D)')	0.03
0.17647058823529413	False	0.67124803038066738	OBSCN	IDH1	0.0	14	20	[20, 14]	2	0	34	1.7	6	MutuallyExclusive	('OBSCN', 'IDH1')	0.04
0.7764705882352941	False	0.71408736586126254	LAMA1	PTEN	0.011764705882352941	76	10	[10, 76]	2	1	85	2.1	66	MutuallyExclusive	('LAMA1', 'PTEN')	0.03
0.7666666666666667	False	0.58371596363253875	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	WBSCR17	0.0	7	53	[53, 7]	2	0	60	2.0	46	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'WBSCR17')	0.01
0.9388888888888889	False	0.93510187277932244	GPR116	CDKN2A(D)	0.016666666666666666	176	7	[7, 176]	2	3	180	2.3	169	MutuallyExclusive	('GPR116', 'CDKN2A(D)')	0.03
0.8805970149253731	False	0.79884829750575737	MYCNOS,MYCN(A)	EGFR(A)	0.014925373134328358	127	9	[9, 127]	2	2	134	2.2	118	MutuallyExclusive	('MYCNOS,MYCN(A)', 'EGFR(A)')	0.02
0.06976744186046512	False	0.5173009662872049	OBSCN	SOX2-OT(A),PIK3CA(A)	0.0	23	20	[20, 23]	2	0	43	1.9	3	MutuallyExclusive	('OBSCN', 'SOX2-OT(A),PIK3CA(A)')	0.0
0.7966101694915254	False	0.6305901243484795	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	NEFH	0.0	6	53	[53, 6]	2	0	59	2.0	47	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'NEFH')	0.02
0.9444444444444444	False	0.83957164671367857	ATP10B	CDKN2A(D)	0.011111111111111112	176	6	[6, 176]	2	2	180	2.3	170	MutuallyExclusive	('ATP10B', 'CDKN2A(D)')	0.01
0.8536585365853658	False	0.51028849310603552	PTEN	PRPF6	0.0	6	76	[76, 6]	2	0	82	2.2	70	MutuallyExclusive	('PTEN', 'PRPF6')	0.01
0.08108108108108109	False	0.61564917256500873	LRP2	LINC00290(D)	0.0	17	20	[20, 17]	2	0	37	1.8	3	MutuallyExclusive	('LRP2', 'LINC00290(D)')	0.04
0.5769230769230769	False	0.52177046726354059	FAT2	PTEN(D)	0.0	41	11	[11, 41]	2	0	52	2.0	30	MutuallyExclusive	('FAT2', 'PTEN(D)')	0.02
0.8913043478260869	False	0.85476763973873549	MET,CAPZA2,ST7-AS1,ST7,ST7-OT4(A)	CDKN2A(D)	0.021739130434782608	176	12	[12, 176]	2	4	184	2.3	164	MutuallyExclusive	('MET,CAPZA2,ST7-AS1,ST7,ST7-OT4(A)', 'CDKN2A(D)')	0.01
0.5185185185185185	False	0.46304893060600488	PDPN,PRDM2(A)	PTEN(D)	0.0	41	13	[13, 41]	2	0	54	2.1	28	MutuallyExclusive	('PDPN,PRDM2(A)', 'PTEN(D)')	0.01
0.42857142857142855	False	0.49400542409305437	RB1(D)	RIMS2	0.0	14	35	[35, 14]	2	0	49	2.0	21	MutuallyExclusive	('RB1(D)', 'RIMS2')	0.03
0.8805970149253731	False	0.79884829750575737	EVPL	EGFR(A)	0.014925373134328358	127	9	[9, 127]	2	2	134	2.2	118	MutuallyExclusive	('EVPL', 'EGFR(A)')	0.04
0.7159090909090909	False	0.5927158811187252	PTEN	PDPN,PRDM2(A)	0.011363636363636364	13	76	[76, 13]	2	1	88	2.2	63	MutuallyExclusive	('PTEN', 'PDPN,PRDM2(A)')	0.01
0.7966101694915254	False	0.63059012434847395	SPHKAP	CDK4(A)	0.0	53	6	[6, 53]	2	0	59	2.0	47	MutuallyExclusive	('SPHKAP', 'CDK4(A)')	0.03
0.7083333333333334	False	0.66181067661773096	FBN2	PTEN(D)	0.0	41	7	[7, 41]	2	0	48	1.9	34	MutuallyExclusive	('FBN2', 'PTEN(D)')	0.02
0.673469387755102	False	0.62370079214886454	CDH9	MDM4(A)	0.0	41	8	[8, 41]	2	0	49	1.9	33	MutuallyExclusive	('CDH9', 'MDM4(A)')	0.01
0.7966101694915254	False	0.63059012434847395	MAST2	CDK4(A)	0.0	53	6	[6, 53]	2	0	59	2.0	47	MutuallyExclusive	('MAST2', 'CDK4(A)')	0.02
0.7377049180327869	False	0.54026519667613637	CDK4(A)	COL11A2	0.0	8	53	[53, 8]	2	0	61	2.1	45	MutuallyExclusive	('CDK4(A)', 'COL11A2')	0.0
0.7377049180327869	False	0.54026519667609318	PLXNB3	CDK4(A)	0.0	53	8	[8, 53]	2	0	61	2.1	45	MutuallyExclusive	('PLXNB3', 'CDK4(A)')	0.0
0.9444444444444444	False	0.83957164671358098	CDKN2A(D)	SPHKAP	0.011111111111111112	6	176	[176, 6]	2	2	180	2.3	170	MutuallyExclusive	('CDKN2A(D)', 'SPHKAP')	0.03
0.7666666666666667	False	0.58371596363245581	EPB41L3	CDK4(A)	0.0	53	7	[7, 53]	2	0	60	2.0	46	MutuallyExclusive	('EPB41L3', 'CDK4(A)')	0.02
0.7976190476190477	False	0.75547134203343536	PTEN	POTEB	0.011904761904761904	9	76	[76, 9]	2	1	84	2.0	67	MutuallyExclusive	('PTEN', 'POTEB')	0.04
0.9166666666666666	False	0.71281364341469922	LINC00478(A)	EGFR(A)	0.007575757575757576	127	6	[6, 127]	2	1	132	2.3	121	MutuallyExclusive	('LINC00478(A)', 'EGFR(A)')	0.03
0.9444444444444444	False	0.83957164671358098	CDKN2A(D)	GRM8	0.011111111111111112	6	176	[176, 6]	2	2	180	2.3	170	MutuallyExclusive	('CDKN2A(D)', 'GRM8')	0.03
0.7037037037037037	False	0.58765848858219538	MST1	PDGFRA(A)	0.0	46	8	[8, 46]	2	0	54	2.0	38	MutuallyExclusive	('MST1', 'PDGFRA(A)')	0.03
0.9226519337016574	False	0.95606912054321347	CDKN2A(D)	ADAM29	0.022099447513812154	9	176	[176, 9]	2	4	181	2.3	167	MutuallyExclusive	('CDKN2A(D)', 'ADAM29')	0.02
0.7037037037037037	False	0.58765848858219538	DUOX2	PDGFRA(A)	0.0	46	8	[8, 46]	2	0	54	2.0	38	MutuallyExclusive	('DUOX2', 'PDGFRA(A)')	0.04
0.10204081632653061	False	0.42534483624179426	FAF1(D)	HYDIN	0.0	22	27	[27, 22]	2	0	49	2.1	5	MutuallyExclusive	('FAF1(D)', 'HYDIN')	0.0
0.8275862068965517	False	0.68115181359238564	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	MAP3K15	0.0	5	53	[53, 5]	2	0	58	1.9	48	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'MAP3K15')	0.04
0.25	False	0.82627931337993732	DNAH3	RPL5,FAM69A,SNORA66(D)	0.0	15	9	[9, 15]	2	0	24	1.5	6	MutuallyExclusive	('DNAH3', 'RPL5,FAM69A,SNORA66(D)')	0.04
0.9444444444444444	False	0.83957164671367857	CACNA1H	CDKN2A(D)	0.011111111111111112	176	6	[6, 176]	2	2	180	2.3	170	MutuallyExclusive	('CACNA1H', 'CDKN2A(D)')	0.01
0.9166666666666666	False	0.71281364341469922	FLNC	EGFR(A)	0.007575757575757576	127	6	[6, 127]	2	1	132	2.3	121	MutuallyExclusive	('FLNC', 'EGFR(A)')	0.01
0.5441176470588235	False	0.66725251447275147	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	SYNE1	0.014705882352941176	16	53	[53, 16]	2	1	68	2.0	37	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'SYNE1')	0.01
0.8275862068965517	False	0.6811518135923802	PLCB2	CDK4(A)	0.0	53	5	[5, 53]	2	0	58	1.9	48	MutuallyExclusive	('PLCB2', 'CDK4(A)')	0.03
0.9166666666666666	False	0.71281364341466502	EGFR(A)	SCAF1	0.007575757575757576	6	127	[127, 6]	2	1	132	2.3	121	MutuallyExclusive	('EGFR(A)', 'SCAF1')	0.01
0.1875	False	0.70389019019200116	LRP1B(D)	HEATR7B2	0.0	13	19	[19, 13]	2	0	32	1.7	6	MutuallyExclusive	('LRP1B(D)', 'HEATR7B2')	0.04
0.2222222222222222	False	0.64461009004795133	TP53(D)	RIMS2	0.0	14	22	[22, 14]	2	0	36	1.7	8	MutuallyExclusive	('TP53(D)', 'RIMS2')	0.03
0.034482758620689655	False	0.74238053280204697	DIP2C,C10orf108,LARP4B,GTPBP4,IDI2,IDI2-AS1,IDI1,WDR37,LINC00200,ADARB2,ADARB2-AS1,LOC282980,LOC399708(D)	RPL5,FAM69A,SNORA66(D)	0.0	15	14	[14, 15]	2	0	29	1.6	1	MutuallyExclusive	('DIP2C,C10orf108,LARP4B,GTPBP4,IDI2,IDI2-AS1,IDI1,WDR37,LINC00200,ADARB2,ADARB2-AS1,LOC282980,LOC399708(D)', 'RPL5,FAM69A,SNORA66(D)')	0.04
0.7666666666666667	False	0.58371596363253875	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	AKAP13	0.0	7	53	[53, 7]	2	0	60	2.0	46	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'AKAP13')	0.04
0.7666666666666667	False	0.58371596363253875	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	ODZ3	0.0	7	53	[53, 7]	2	0	60	2.0	46	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'ODZ3')	0.03
0.8805970149253731	False	0.79884829750575737	AHNAK	EGFR(A)	0.014925373134328358	127	9	[9, 127]	2	2	134	2.2	118	MutuallyExclusive	('AHNAK', 'EGFR(A)')	0.04
0.1891891891891892	False	0.62449459787596584	RPL5,FAM69A,SNORA66(D)	HYDIN	0.0	22	15	[15, 22]	2	0	37	1.8	7	MutuallyExclusive	('RPL5,FAM69A,SNORA66(D)', 'HYDIN')	0.04
0.803921568627451	False	0.71782110570967139	PDE6B	PDGFRA(A)	0.0	46	5	[5, 46]	2	0	51	1.9	41	MutuallyExclusive	('PDE6B', 'PDGFRA(A)')	0.04
