MutationFrequencyDifferenceRatio	Concordance	Probability	Gene0	Gene1	CooccurrenceRatio	MutationFrequency1	MutationFrequency0	MutationFrequencies	Somatic	SetScore	Overlap	Coverage	RoundedLogPCov	CombinedScore	AverageOverlapPMN	MutationFrequencyDifference	Type	GeneSet	PermutationProbability
0.222222222	FALSE	5.63E-06	ZAN	SMARCA1	0.333333333	7	5	"[5, 7]"	2	23.78253298	3	9	6.2	71.34759894	272.6666667	2	Cooccurring	"('ZAN', 'SMARCA1')"	0.01
0.222222222	FALSE	5.63E-06	ITPR3	AGAP3	0.333333333	5	7	"[7, 5]"	2	23.53039667	3	9	6.2	70.59119002	247	2	Cooccurring	"('ITPR3', 'AGAP3')"	0.02
0.222222222	FALSE	5.63E-06	PCDHA12	DCC	0.333333333	7	5	"[5, 7]"	2	21.51945468	3	9	6.2	64.55836405	242.3333333	2	Cooccurring	"('PCDHA12', 'DCC')"	0
0.222222222	FALSE	5.63E-06	SMARCA1	C7	0.333333333	5	7	"[7, 5]"	2	24.86936657	3	9	6.2	74.60809971	272.6666667	2	Cooccurring	"('SMARCA1', 'C7')"	0.01
0.222222222	FALSE	5.63E-06	ZNF318	WBSCR17	0.333333333	7	5	"[5, 7]"	2	23.18276446	3	9	6.2	69.54829338	248.3333333	2	Cooccurring	"('ZNF318', 'WBSCR17')"	0.01
0.222222222	FALSE	5.63E-06	ZAN	ITPR3	0.333333333	7	5	"[5, 7]"	2	22.33548116	3	9	6.2	67.00644347	247	2	Cooccurring	"('ZAN', 'ITPR3')"	0
0.222222222	FALSE	5.63E-06	ASPM	NOTCH3	0.333333333	5	7	"[7, 5]"	2	23.95192826	3	9	6.2	71.85578479	204.3333333	2	Cooccurring	"('ASPM', 'NOTCH3')"	0
0.222222222	FALSE	5.63E-06	COL22A1	UBR4	0.333333333	5	7	"[7, 5]"	2	24.51675007	3	9	6.2	73.5502502	246	2	Cooccurring	"('COL22A1', 'UBR4')"	0
0.222222222	FALSE	5.63E-06	DISP1	MYH9	0.333333333	7	5	"[5, 7]"	2	23.81991103	3	9	6.2	71.4597331	212.3333333	2	Cooccurring	"('DISP1', 'MYH9')"	0
0.222222222	FALSE	5.63E-06	FHOD3	MYT1	0.333333333	7	5	"[5, 7]"	2	25.52860759	3	9	6.2	76.58582276	272.6666667	2	Cooccurring	"('FHOD3', 'MYT1')"	0
0.222222222	FALSE	5.63E-06	SLCO5A1	TIAM2	0.333333333	7	5	"[5, 7]"	2	22.22252739	3	9	6.2	66.66758217	225.3333333	2	Cooccurring	"('SLCO5A1', 'TIAM2')"	0.01
0.222222222	FALSE	5.63E-06	COL14A1	EPHA8	0.333333333	5	7	"[7, 5]"	2	21.57417749	3	9	6.2	64.72253247	196	2	Cooccurring	"('COL14A1', 'EPHA8')"	0
0.222222222	FALSE	5.63E-06	SLC4A11	AFF2	0.333333333	7	5	"[5, 7]"	2	21.16351312	3	9	6.2	63.49053937	199.3333333	2	Cooccurring	"('SLC4A11', 'AFF2')"	0.01
0.222222222	FALSE	5.63E-06	MLL2	ABP1	0.333333333	7	5	"[5, 7]"	2	20.02433986	3	9	6.2	60.07301958	246.6666667	2	Cooccurring	"('MLL2', 'ABP1')"	0.02
0.222222222	FALSE	5.63E-06	MYH9	SLITRK2	0.333333333	5	7	"[7, 5]"	2	24.00802173	3	9	6.2	72.02406519	234.6666667	2	Cooccurring	"('MYH9', 'SLITRK2')"	0
0.222222222	FALSE	5.63E-06	SP1	CELSR1	0.333333333	7	5	"[5, 7]"	2	23.90980837	3	9	6.2	71.72942511	249	2	Cooccurring	"('SP1', 'CELSR1')"	0.01
0.222222222	FALSE	5.63E-06	ZAN	MYT1	0.333333333	7	5	"[5, 7]"	2	23.78789492	3	9	6.2	71.36368477	272.6666667	2	Cooccurring	"('ZAN', 'MYT1')"	0
0.222222222	FALSE	5.63E-06	RERE	MYLK	0.333333333	7	5	"[5, 7]"	2	24.80092165	3	9	6.2	74.40276496	237	2	Cooccurring	"('RERE', 'MYLK')"	0.01
0.222222222	FALSE	5.63E-06	MYH9	MSH6	0.333333333	5	7	"[7, 5]"	2	24.50923611	3	9	6.2	73.52770833	231.3333333	2	Cooccurring	"('MYH9', 'MSH6')"	0
0.222222222	FALSE	5.63E-06	PLXNB2	DACT1	0.333333333	5	7	"[7, 5]"	2	22.45823235	3	9	6.2	67.37469704	201.6666667	2	Cooccurring	"('PLXNB2', 'DACT1')"	0
0.222222222	FALSE	5.63E-06	COL22A1	PCNT	0.333333333	5	7	"[7, 5]"	2	26.62102852	3	9	6.2	79.86308555	272.6666667	2	Cooccurring	"('COL22A1', 'PCNT')"	0
0.222222222	FALSE	5.63E-06	HECW1	TRIML1	0.333333333	7	5	"[5, 7]"	2	22.32630685	3	9	6.2	66.97892055	247	2	Cooccurring	"('HECW1', 'TRIML1')"	0
0.222222222	FALSE	5.63E-06	FHOD3	BCAR3	0.333333333	7	5	"[5, 7]"	2	24.14975258	3	9	6.2	72.44925774	255.3333333	2	Cooccurring	"('FHOD3', 'BCAR3')"	0
0.222222222	FALSE	5.63E-06	TIAM2	ZNF599	0.333333333	5	7	"[7, 5]"	2	23.1123752	3	9	6.2	69.3371256	231.3333333	2	Cooccurring	"('TIAM2', 'ZNF599')"	0
0.222222222	FALSE	5.63E-06	SRMS	COL4A2	0.333333333	7	5	"[5, 7]"	2	22.04080654	3	9	6.2	66.12241962	245.3333333	2	Cooccurring	"('SRMS', 'COL4A2')"	0
0.222222222	FALSE	5.63E-06	ADAMTS20	MAP3K15	0.333333333	5	7	"[7, 5]"	2	21.66741805	3	9	6.2	65.00225415	210.6666667	2	Cooccurring	"('ADAMTS20', 'MAP3K15')"	0.01
0.222222222	FALSE	5.63E-06	ADAMTS20	ZNF292	0.333333333	5	7	"[7, 5]"	2	25.35176912	3	9	6.2	76.05530737	237	2	Cooccurring	"('ADAMTS20', 'ZNF292')"	0
0.222222222	FALSE	5.63E-06	MYLK	DOCK4	0.333333333	5	7	"[7, 5]"	2	25.02826823	3	9	6.2	75.08480469	237	2	Cooccurring	"('MYLK', 'DOCK4')"	0
0.222222222	FALSE	5.63E-06	ACVR2A	BCAR3	0.333333333	7	5	"[5, 7]"	2	20.87051787	3	9	6.2	62.61155362	200.6666667	2	Cooccurring	"('ACVR2A', 'BCAR3')"	0
0.222222222	FALSE	5.63E-06	KIAA1409	FHOD3	0.333333333	5	7	"[7, 5]"	2	22.92988098	3	9	6.2	68.78964295	237	2	Cooccurring	"('KIAA1409', 'FHOD3')"	0.01
0.058823529	FALSE	5.99E-06	MDN1	PIK3CG	0.235294118	10	11	"[11, 10]"	2	22.69932786	4	17	6.5	96.47214342	187.25	1	Cooccurring	"('MDN1', 'PIK3CG')"	0.03
0.058823529	FALSE	5.99E-06	FAT2	CACNA1S	0.235294118	10	11	"[11, 10]"	2	23.40306906	4	17	6.5	99.46304352	175	1	Cooccurring	"('FAT2', 'CACNA1S')"	0.01
0.058823529	FALSE	5.99E-06	LAMA1	MXRA5	0.235294118	11	10	"[10, 11]"	2	23.26722199	4	17	6.5	98.88569345	174	1	Cooccurring	"('LAMA1', 'MXRA5')"	0
0.058823529	FALSE	5.99E-06	ANK1	CABIN1	0.235294118	11	10	"[10, 11]"	2	22.74018522	4	17	6.5	96.64578717	191.75	1	Cooccurring	"('ANK1', 'CABIN1')"	0
0.333333333	FALSE	6.07E-06	PDGFRA	USH2A	0.222222222	14	8	"[8, 14]"	2	22.66488689	4	18	6.5	101.991991	151.25	6	Cooccurring	"('PDGFRA', 'USH2A')"	0
0.636363636	FALSE	6.35E-06	LRP2	SRRM2	0.181818182	6	20	"[20, 6]"	2	24.59571206	4	22	6.5	135.2764163	168.5	14	Cooccurring	"('LRP2', 'SRRM2')"	0
0.636363636	FALSE	6.35E-06	OBSCN	IGHMBP2	0.181818182	6	20	"[20, 6]"	2	25.84900607	4	22	6.5	142.1695334	217.75	14	Cooccurring	"('OBSCN', 'IGHMBP2')"	0
0.636363636	FALSE	6.35E-06	OBSCN	C12orf35	0.181818182	6	20	"[20, 6]"	2	24.59858777	4	22	6.5	135.2922327	217.75	14	Cooccurring	"('OBSCN', 'C12orf35')"	0
0	FALSE	6.42E-06	SHROOM2	PTCH1	0.333333333	6	6	"[6, 6]"	2	24.14867271	3	9	6.1	72.44601812	250.6666667	0	Cooccurring	"('SHROOM2', 'PTCH1')"	0
0	FALSE	6.42E-06	ATP2B3	IGHMBP2	0.333333333	6	6	"[6, 6]"	2	25.08361714	3	9	6.1	75.25085142	272.6666667	0	Cooccurring	"('ATP2B3', 'IGHMBP2')"	0
0	FALSE	6.42E-06	SBF1	RB1CC1	0.333333333	6	6	"[6, 6]"	2	22.73898435	3	9	6.1	68.21695305	243.3333333	0	Cooccurring	"('SBF1', 'RB1CC1')"	0
0	FALSE	6.42E-06	ANO5	ESPL1	0.333333333	6	6	"[6, 6]"	2	23.01627762	3	9	6.1	69.04883285	227.6666667	0	Cooccurring	"('ANO5', 'ESPL1')"	0
0	FALSE	6.42E-06	TERT	PTPRS	0.333333333	6	6	"[6, 6]"	2	22.72903936	3	9	6.1	68.18711808	244.3333333	0	Cooccurring	"('TERT', 'PTPRS')"	0
0	FALSE	6.42E-06	TMEM2	HOOK1	0.333333333	6	6	"[6, 6]"	2	21.0567991	3	9	6.1	63.17039729	223.6666667	0	Cooccurring	"('TMEM2', 'HOOK1')"	0.01
0	FALSE	6.42E-06	SHROOM2	ZFHX3	0.333333333	6	6	"[6, 6]"	2	25.05807077	3	9	6.1	75.17421232	232.6666667	0	Cooccurring	"('SHROOM2', 'ZFHX3')"	0.01
0	FALSE	6.42E-06	CACNA1H	IGHMBP2	0.333333333	6	6	"[6, 6]"	2	25.77931643	3	9	6.1	77.33794928	272.6666667	0	Cooccurring	"('CACNA1H', 'IGHMBP2')"	0.03
0	FALSE	6.42E-06	TG	TLL1	0.333333333	6	6	"[6, 6]"	2	22.19560917	3	9	6.1	66.58682752	198	0	Cooccurring	"('TG', 'TLL1')"	0
0	FALSE	6.42E-06	ITGA8	SUPT6H	0.333333333	6	6	"[6, 6]"	2	23.71686258	3	9	6.1	71.15058774	217.6666667	0	Cooccurring	"('ITGA8', 'SUPT6H')"	0.02
0	FALSE	6.42E-06	SHROOM2	SCAF1	0.333333333	6	6	"[6, 6]"	2	23.93293487	3	9	6.1	71.79880461	232	0	Cooccurring	"('SHROOM2', 'SCAF1')"	0
0	FALSE	6.42E-06	IGHMBP2	CROCC	0.333333333	6	6	"[6, 6]"	2	25.62530734	3	9	6.1	76.87592202	272.6666667	0	Cooccurring	"('IGHMBP2', 'CROCC')"	0.02
0	FALSE	6.42E-06	C12orf35	FLNC	0.333333333	6	6	"[6, 6]"	2	24.66245043	3	9	6.1	73.9873513	272.3333333	0	Cooccurring	"('C12orf35', 'FLNC')"	0
0	FALSE	6.42E-06	C12orf35	PCDHA8	0.333333333	6	6	"[6, 6]"	2	23.28404014	3	9	6.1	69.85212042	254	0	Cooccurring	"('C12orf35', 'PCDHA8')"	0.01
0	FALSE	6.42E-06	FLNC	WDFY3	0.333333333	6	6	"[6, 6]"	2	23.85587651	3	9	6.1	71.56762954	224.6666667	0	Cooccurring	"('FLNC', 'WDFY3')"	0
0	FALSE	6.42E-06	CCDC60	PCDH7	0.333333333	6	6	"[6, 6]"	2	20.46182548	3	9	6.1	61.38547644	46.66666667	0	Cooccurring	"('CCDC60', 'PCDH7')"	0.01
0	FALSE	6.42E-06	DOCK8	IGHMBP2	0.333333333	6	6	"[6, 6]"	2	25.68525158	3	9	6.1	77.05575473	272.6666667	0	Cooccurring	"('DOCK8', 'IGHMBP2')"	0.01
0	FALSE	6.42E-06	PCDHA2	PCDHA8	0.333333333	6	6	"[6, 6]"	2	24.50173568	3	9	6.1	73.50520705	254	0	Cooccurring	"('PCDHA2', 'PCDHA8')"	0.01
0	FALSE	6.42E-06	PTPN11	SCAF1	0.333333333	6	6	"[6, 6]"	2	22.93148633	3	9	6.1	68.79445899	232	0	Cooccurring	"('PTPN11', 'SCAF1')"	0.02
0	FALSE	6.42E-06	DOCK8	FLNC	0.333333333	6	6	"[6, 6]"	2	26.68093797	3	9	6.1	80.0428139	272.3333333	0	Cooccurring	"('DOCK8', 'FLNC')"	0.01
0	FALSE	6.42E-06	PTCH1	NWD1	0.333333333	6	6	"[6, 6]"	2	24.02787028	3	9	6.1	72.08361083	250.6666667	0	Cooccurring	"('PTCH1', 'NWD1')"	0.02
0	FALSE	6.42E-06	DOCK8	CROCC	0.333333333	6	6	"[6, 6]"	2	26.39337657	3	9	6.1	79.18012971	272.6666667	0	Cooccurring	"('DOCK8', 'CROCC')"	0.01
0	FALSE	6.42E-06	PCDHA8	ATP10B	0.333333333	6	6	"[6, 6]"	2	24.92028187	3	9	6.1	74.76084562	254	0	Cooccurring	"('PCDHA8', 'ATP10B')"	0.01
0	FALSE	6.42E-06	MAP1B	SRRM2	0.333333333	6	6	"[6, 6]"	2	23.74959157	3	9	6.1	71.24877472	244	0	Cooccurring	"('MAP1B', 'SRRM2')"	0.02
0	FALSE	6.42E-06	DOCK8	ESPL1	0.333333333	6	6	"[6, 6]"	2	26.10465656	3	9	6.1	78.31396969	254	0	Cooccurring	"('DOCK8', 'ESPL1')"	0
0	FALSE	6.42E-06	SHROOM2	MAST2	0.333333333	6	6	"[6, 6]"	2	24.415483	3	9	6.1	73.24644901	251.3333333	0	Cooccurring	"('SHROOM2', 'MAST2')"	0
0	FALSE	6.42E-06	PCDHA8	DOCK8	0.333333333	6	6	"[6, 6]"	2	25.30252767	3	9	6.1	75.90758302	254	0	Cooccurring	"('PCDHA8', 'DOCK8')"	0.01
0	FALSE	6.42E-06	CACNA1H	PLXND1	0.333333333	6	6	"[6, 6]"	2	21.79790121	3	9	6.1	65.39370363	240.6666667	0	Cooccurring	"('CACNA1H', 'PLXND1')"	0.01
0	FALSE	6.42E-06	ACRC	SIPA1L2	0.333333333	6	6	"[6, 6]"	2	22.28052276	3	9	6.1	66.84156829	226.3333333	0	Cooccurring	"('ACRC', 'SIPA1L2')"	0
0	FALSE	6.42E-06	CACNA1H	ATP2B3	0.333333333	6	6	"[6, 6]"	2	25.94575122	3	9	6.1	77.83725366	272.6666667	0	Cooccurring	"('CACNA1H', 'ATP2B3')"	0.01
0	FALSE	6.42E-06	C12orf35	PTPRS	0.333333333	6	6	"[6, 6]"	2	24.34009854	3	9	6.1	73.02029561	272.6666667	0	Cooccurring	"('C12orf35', 'PTPRS')"	0
0	FALSE	6.42E-06	FLNC	SCAF1	0.333333333	6	6	"[6, 6]"	2	22.86774346	3	9	6.1	68.60323037	224.6666667	0	Cooccurring	"('FLNC', 'SCAF1')"	0
0	FALSE	6.42E-06	C12orf35	WDFY3	0.333333333	6	6	"[6, 6]"	2	21.92085666	3	9	6.1	65.76256998	225.6666667	0	Cooccurring	"('C12orf35', 'WDFY3')"	0.02
0	FALSE	6.42E-06	CUX2	NWD1	0.333333333	6	6	"[6, 6]"	2	22.36355171	3	9	6.1	67.09065512	243.3333333	0	Cooccurring	"('CUX2', 'NWD1')"	0.02
0	FALSE	6.42E-06	C12orf35	DOCK1	0.333333333	6	6	"[6, 6]"	2	24.29657922	3	9	6.1	72.88973766	272.6666667	0	Cooccurring	"('C12orf35', 'DOCK1')"	0.01
0	FALSE	6.42E-06	CCDC114	COL11A1	0.333333333	6	6	"[6, 6]"	2	22.27550569	3	9	6.1	66.82651708	206	0	Cooccurring	"('CCDC114', 'COL11A1')"	0
0	FALSE	6.42E-06	SHROOM2	FBN1	0.333333333	6	6	"[6, 6]"	2	23.41137295	3	9	6.1	70.23411884	204.6666667	0	Cooccurring	"('SHROOM2', 'FBN1')"	0
0	FALSE	6.42E-06	DLGAP2	DOCK8	0.333333333	6	6	"[6, 6]"	2	22.67461242	3	9	6.1	68.02383727	244.3333333	0	Cooccurring	"('DLGAP2', 'DOCK8')"	0
0	FALSE	6.42E-06	ATP2B3	CROCC	0.333333333	6	6	"[6, 6]"	2	25.79174213	3	9	6.1	77.3752264	272.6666667	0	Cooccurring	"('ATP2B3', 'CROCC')"	0
0	FALSE	6.42E-06	TERT	ADAMTS3	0.333333333	6	6	"[6, 6]"	2	22.24903204	3	9	6.1	66.74709611	244.3333333	0	Cooccurring	"('TERT', 'ADAMTS3')"	0
0	FALSE	6.42E-06	PCDHA2	ATP10B	0.333333333	6	6	"[6, 6]"	2	24.93178226	3	9	6.1	74.79534679	254	0	Cooccurring	"('PCDHA2', 'ATP10B')"	0.01
0	FALSE	6.42E-06	SPHKAP	HOOK1	0.333333333	6	6	"[6, 6]"	2	23.14960583	3	9	6.1	69.44881749	230.6666667	0	Cooccurring	"('SPHKAP', 'HOOK1')"	0.01
0	FALSE	6.42E-06	EPHA7	PKDREJ	0.333333333	6	6	"[6, 6]"	2	22.35540094	3	9	6.1	67.06620281	224	0	Cooccurring	"('EPHA7', 'PKDREJ')"	0
0	FALSE	6.42E-06	ATP10B	DOCK8	0.333333333	6	6	"[6, 6]"	2	25.73257425	3	9	6.1	77.19772275	254	0	Cooccurring	"('ATP10B', 'DOCK8')"	0.01
0	FALSE	6.42E-06	ATP2B3	NWD1	0.333333333	6	6	"[6, 6]"	2	21.72920826	3	9	6.1	65.18762479	242.3333333	0	Cooccurring	"('ATP2B3', 'NWD1')"	0
0	FALSE	6.42E-06	C12orf35	SRRM2	0.333333333	6	6	"[6, 6]"	2	23.57955523	3	9	6.1	70.73866569	255.3333333	0	Cooccurring	"('C12orf35', 'SRRM2')"	0.01
0	FALSE	6.42E-06	PCDHA8	ESPL1	0.333333333	6	6	"[6, 6]"	2	25.29236419	3	9	6.1	75.87709256	254	0	Cooccurring	"('PCDHA8', 'ESPL1')"	0.01
0	FALSE	6.42E-06	DOCK1	CROCC	0.333333333	6	6	"[6, 6]"	2	26.25512251	3	9	6.1	78.76536754	272.6666667	0	Cooccurring	"('DOCK1', 'CROCC')"	0.01
0	FALSE	6.42E-06	SIM2	ZFHX3	0.333333333	6	6	"[6, 6]"	2	22.24569989	3	9	6.1	66.73709967	224	0	Cooccurring	"('SIM2', 'ZFHX3')"	0
0	FALSE	6.42E-06	PTPN3	MAP1B	0.333333333	6	6	"[6, 6]"	2	22.75074246	3	9	6.1	68.25222738	244.3333333	0	Cooccurring	"('PTPN3', 'MAP1B')"	0.02
0	FALSE	6.42E-06	SHROOM2	C12orf35	0.333333333	6	6	"[6, 6]"	2	24.14018768	3	9	6.1	72.42056304	272.3333333	0	Cooccurring	"('SHROOM2', 'C12orf35')"	0.01
0	FALSE	6.42E-06	DOCK1	NOTCH2	0.333333333	6	6	"[6, 6]"	2	22.99968969	3	9	6.1	68.99906908	224.6666667	0	Cooccurring	"('DOCK1', 'NOTCH2')"	0.01
0	FALSE	6.42E-06	WDFY3	PRTG	0.333333333	6	6	"[6, 6]"	2	24.58112648	3	9	6.1	73.74337943	232	0	Cooccurring	"('WDFY3', 'PRTG')"	0.03
0	FALSE	6.42E-06	MAST2	SRRM2	0.333333333	6	6	"[6, 6]"	2	24.94760165	3	9	6.1	74.84280495	251.3333333	0	Cooccurring	"('MAST2', 'SRRM2')"	0.01
0	FALSE	6.42E-06	IGHMBP2	ADAMTS3	0.333333333	6	6	"[6, 6]"	2	21.53223078	3	9	6.1	64.59669233	242.6666667	0	Cooccurring	"('IGHMBP2', 'ADAMTS3')"	0.02
0	FALSE	6.42E-06	DOCK8	TERT	0.333333333	6	6	"[6, 6]"	2	24.09001001	3	9	6.1	72.27003003	250.3333333	0	Cooccurring	"('DOCK8', 'TERT')"	0.03
0	FALSE	6.42E-06	SPHKAP	C9orf150	0.333333333	6	6	"[6, 6]"	2	20.98248899	3	9	6.1	62.94746698	225.3333333	0	Cooccurring	"('SPHKAP', 'C9orf150')"	0.01
0	FALSE	6.42E-06	ESPL1	PRKD3	0.333333333	6	6	"[6, 6]"	2	22.98978254	3	9	6.1	68.96934761	227.3333333	0	Cooccurring	"('ESPL1', 'PRKD3')"	0
0	FALSE	6.42E-06	SRRM2	IGHMBP2	0.333333333	6	6	"[6, 6]"	2	24.82997353	3	9	6.1	74.48992059	255.3333333	0	Cooccurring	"('SRRM2', 'IGHMBP2')"	0
0	FALSE	6.42E-06	DOCK1	NFKBIL2	0.333333333	6	6	"[6, 6]"	2	20.85056647	3	9	6.1	62.55169942	243	0	Cooccurring	"('DOCK1', 'NFKBIL2')"	0.02
0	FALSE	6.42E-06	SHROOM2	ARHGAP9	0.333333333	6	6	"[6, 6]"	2	22.25968737	3	9	6.1	66.77906211	95.33333333	0	Cooccurring	"('SHROOM2', 'ARHGAP9')"	0
0	FALSE	6.42E-06	DOCK1	IGHMBP2	0.333333333	6	6	"[6, 6]"	2	25.54699752	3	9	6.1	76.64099256	272.6666667	0	Cooccurring	"('DOCK1', 'IGHMBP2')"	0
0	FALSE	6.42E-06	C12orf35	ATP2B3	0.333333333	6	6	"[6, 6]"	2	23.83319884	3	9	6.1	71.49959651	272.6666667	0	Cooccurring	"('C12orf35', 'ATP2B3')"	0
0	FALSE	6.42E-06	SH3TC1	FRRS1	0.333333333	6	6	"[6, 6]"	2	21.40424755	3	9	6.1	64.21274264	202	0	Cooccurring	"('SH3TC1', 'FRRS1')"	0.02
0	FALSE	6.42E-06	CACNA1H	DOCK8	0.333333333	6	6	"[6, 6]"	2	26.54738566	3	9	6.1	79.64215697	272.6666667	0	Cooccurring	"('CACNA1H', 'DOCK8')"	0
0	FALSE	6.42E-06	PKD1	DOCK1	0.333333333	6	6	"[6, 6]"	2	23.43428168	3	9	6.1	70.30284503	242.6666667	0	Cooccurring	"('PKD1', 'DOCK1')"	0.01
0	FALSE	6.42E-06	PCDHA8	ATR	0.333333333	6	6	"[6, 6]"	2	23.35122197	3	9	6.1	70.05366591	227.6666667	0	Cooccurring	"('PCDHA8', 'ATR')"	0
0	FALSE	6.42E-06	SRRM2	HERC2	0.333333333	6	6	"[6, 6]"	2	26.41187273	3	9	6.1	79.2356182	255.3333333	0	Cooccurring	"('SRRM2', 'HERC2')"	0.01
0	FALSE	6.42E-06	ATP2B3	PTPRS	0.333333333	6	6	"[6, 6]"	2	25.75695163	3	9	6.1	77.2708549	272.6666667	0	Cooccurring	"('ATP2B3', 'PTPRS')"	0
0	FALSE	6.42E-06	CACNA1H	DOCK1	0.333333333	6	6	"[6, 6]"	2	26.4091316	3	9	6.1	79.2273948	272.6666667	0	Cooccurring	"('CACNA1H', 'DOCK1')"	0
0	FALSE	6.42E-06	CACNA1H	C12orf35	0.333333333	6	6	"[6, 6]"	2	24.52889812	3	9	6.1	73.58669437	272.6666667	0	Cooccurring	"('CACNA1H', 'C12orf35')"	0.01
0	FALSE	6.42E-06	SKIV2L	HERC2	0.333333333	6	6	"[6, 6]"	2	23.62970893	3	9	6.1	70.8891268	244	0	Cooccurring	"('SKIV2L', 'HERC2')"	0.01
0	FALSE	6.42E-06	SHROOM2	FLNC	0.333333333	6	6	"[6, 6]"	2	26.39945939	3	9	6.1	79.19837817	272.3333333	0	Cooccurring	"('SHROOM2', 'FLNC')"	0
0	FALSE	6.42E-06	TG	GRM8	0.333333333	6	6	"[6, 6]"	2	23.43415557	3	9	6.1	70.30246671	201	0	Cooccurring	"('TG', 'GRM8')"	0
0	FALSE	6.42E-06	CACNA1H	PTPRS	0.333333333	6	6	"[6, 6]"	2	26.45265092	3	9	6.1	79.35795276	272.6666667	0	Cooccurring	"('CACNA1H', 'PTPRS')"	0.02
0	FALSE	6.42E-06	SHROOM2	CROCC	0.333333333	6	6	"[6, 6]"	2	23.3114967	3	9	6.1	69.93449009	245	0	Cooccurring	"('SHROOM2', 'CROCC')"	0.01
0	FALSE	6.42E-06	IGHMBP2	C9orf150	0.333333333	6	6	"[6, 6]"	2	20.07766529	3	9	6.1	60.23299586	224.3333333	0	Cooccurring	"('IGHMBP2', 'C9orf150')"	0.02
0	FALSE	6.42E-06	SBF1	ATP2B3	0.333333333	6	6	"[6, 6]"	2	22.73596167	3	9	6.1	68.20788502	244.3333333	0	Cooccurring	"('SBF1', 'ATP2B3')"	0
0	FALSE	6.42E-06	SKIV2L	NEB	0.333333333	6	6	"[6, 6]"	2	24.20104481	3	9	6.1	72.60313443	244	0	Cooccurring	"('SKIV2L', 'NEB')"	0.01
0	FALSE	6.42E-06	C12orf35	HERC2	0.333333333	6	6	"[6, 6]"	2	24.14274513	3	9	6.1	72.4282354	255.3333333	0	Cooccurring	"('C12orf35', 'HERC2')"	0.01
0	FALSE	6.42E-06	PTPRS	CROCC	0.333333333	6	6	"[6, 6]"	2	26.29864183	3	9	6.1	78.8959255	272.6666667	0	Cooccurring	"('PTPRS', 'CROCC')"	0.03
0	FALSE	6.42E-06	SHROOM2	NFKBIL2	0.333333333	6	6	"[6, 6]"	2	22.57181568	3	9	6.1	67.71544703	251.3333333	0	Cooccurring	"('SHROOM2', 'NFKBIL2')"	0
0	FALSE	6.42E-06	HERC2	NEB	0.333333333	6	6	"[6, 6]"	2	25.55618527	3	9	6.1	76.66855582	244	0	Cooccurring	"('HERC2', 'NEB')"	0.01
0	FALSE	6.42E-06	HERC2	IGHMBP2	0.333333333	6	6	"[6, 6]"	2	25.39316343	3	9	6.1	76.1794903	255.3333333	0	Cooccurring	"('HERC2', 'IGHMBP2')"	0.01
0	FALSE	6.42E-06	C12orf35	CROCC	0.333333333	6	6	"[6, 6]"	2	24.37488904	3	9	6.1	73.12466711	272.6666667	0	Cooccurring	"('C12orf35', 'CROCC')"	0.01
0	FALSE	6.42E-06	SKIV2L	FLNC	0.333333333	6	6	"[6, 6]"	2	26.13962747	3	9	6.1	78.41888242	272.3333333	0	Cooccurring	"('SKIV2L', 'FLNC')"	0.01
0	FALSE	6.42E-06	SHROOM2	SKIV2L	0.333333333	6	6	"[6, 6]"	2	25.61736472	3	9	6.1	76.85209417	272.3333333	0	Cooccurring	"('SHROOM2', 'SKIV2L')"	0
0	FALSE	6.42E-06	SRRM2	NFKBIL2	0.333333333	6	6	"[6, 6]"	2	23.10393432	3	9	6.1	69.31180296	251.3333333	0	Cooccurring	"('SRRM2', 'NFKBIL2')"	0
0	FALSE	6.42E-06	SPHKAP	NOTCH2	0.333333333	6	6	"[6, 6]"	2	24.19962809	3	9	6.1	72.59888427	229.6666667	0	Cooccurring	"('SPHKAP', 'NOTCH2')"	0.02
0	FALSE	6.42E-06	ACRC	CARD11	0.333333333	6	6	"[6, 6]"	2	21.1156847	3	9	6.1	63.3470541	224	0	Cooccurring	"('ACRC', 'CARD11')"	0
0	FALSE	6.42E-06	DOCK8	ATP2B3	0.333333333	6	6	"[6, 6]"	2	25.85168637	3	9	6.1	77.55505911	272.6666667	0	Cooccurring	"('DOCK8', 'ATP2B3')"	0
0	FALSE	6.42E-06	BRAF	TMTC1	0.333333333	6	6	"[6, 6]"	2	21.58025165	3	9	6.1	64.74075494	204.6666667	0	Cooccurring	"('BRAF', 'TMTC1')"	0
0	FALSE	6.42E-06	PLXNA2	ABCB5	0.333333333	6	6	"[6, 6]"	2	22.73130383	3	9	6.1	68.19391148	204.3333333	0	Cooccurring	"('PLXNA2', 'ABCB5')"	0
0	FALSE	6.42E-06	RB1CC1	COL7A1	0.333333333	6	6	"[6, 6]"	2	24.18247156	3	9	6.1	72.54741467	247	0	Cooccurring	"('RB1CC1', 'COL7A1')"	0.01
0	FALSE	6.42E-06	DOCK8	SKIV2L	0.333333333	6	6	"[6, 6]"	2	25.8988433	3	9	6.1	77.6965299	272.3333333	0	Cooccurring	"('DOCK8', 'SKIV2L')"	0.01
0	FALSE	6.42E-06	SHROOM2	SRRM2	0.333333333	6	6	"[6, 6]"	2	24.84094328	3	9	6.1	74.52282983	251.3333333	0	Cooccurring	"('SHROOM2', 'SRRM2')"	0.01
