ID	Gene0	Gene1	Gene2	TripletType	AverageCoverage	AverageSetScore	AverageCooccurrenceRatio	AverageCombinedScore	AverageTotalEdgeBetweennessCentrality	AverageAverageNodeClosenessCentrality	AverageAverageNodeClusteringCoefficient	AverageRoundedLogPCov	TripletScore	01Type	02Type	12Type	01Concordance	02Concordance	12Concordance	Somatic	Probability	Overlap	Coverage	CooccurrenceRatio
1312	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	ABCA4	BCL9	CooccurringMutuallyExclusiveMutuallyExclusive	41	26.43447958267544	0.08333333333333333	105.73791833070176	0	0	0	2.6999999999999997	39.162191974333986	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	0.00017824715863456095	0	61	0.0
1333	ZNF318	SKIV2L	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	90	25.96096758447673	0.13006978178733905	69.22924689193795	0	0	0	3.6333333333333333	19.0539211629187	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	1.8020262433801101e-06	0	133	0.0
1337	MDM2(A)	CDK4(A)	FAF1(D)	CooccurringMutuallyExclusiveMutuallyExclusive	61	16.88085712006829	0.1275946275946276	47.266399936191206	0	0	0	9.033333333333333	5.232442797364341	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	2.022048846554793e-22	0	81	0.0
1341	AHNAK	RB1(D)	RFX6	CooccurringMutuallyExclusiveMutuallyExclusive	33	24.52679395159104	0.07692307692307693	106.28277379022782	0	0	0	3.0	35.427591263409276	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	2.0826807107968777e-05	0	48	0.0
1342	ESPL1	AHNAK	RB1(D)	CooccurringMutuallyExclusiveMutuallyExclusive	32	27.122123587500763	0.08333333333333333	108.48849435000305	0	0	0	3.0666666666666664	35.37668294021839	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	1.2594714375340202e-05	0	47	0.0
1343	AHNAK	RB1(D)	SCAF1	CooccurringMutuallyExclusiveMutuallyExclusive	32	23.099462253450184	0.08333333333333333	92.39784901380074	0	0	0	3.0666666666666664	30.12973337406546	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	1.2594714375340202e-05	0	47	0.0
1344	AHNAK	RB1(D)	TRRAP	CooccurringMutuallyExclusiveMutuallyExclusive	33	27.718049286219827	0.07692307692307693	120.11154690695258	0	0	0	3.0	40.037182302317525	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	2.0826807107973215e-05	0	48	0.0
1353	PTEN	PCDHA8	NOTCH2	CooccurringMutuallyExclusiveMutuallyExclusive	57	23.28466653397935	0.1111111111111111	69.85399960193806	0	0	0	3.5	19.95828560055373	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	1.6724990102918512e-06	0	85	0.0
1354	PTEN	DOCK1	NOTCH2	CooccurringMutuallyExclusiveMutuallyExclusive	57	22.999689692538993	0.1111111111111111	68.99906907761698	0	0	0	3.5	19.714019736461996	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	1.6724990102918514e-06	0	85	0.0
1355	PTEN	ARAP3	NOTCH2	CooccurringMutuallyExclusiveMutuallyExclusive	57	26.61598958279539	0.07407407407407407	119.77195312257926	0	0	0	2.866666666666667	41.7809138799695	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	0.00016746323267343837	0	85	0.0
1356	PTEN	SPHKAP	NOTCH2	CooccurringMutuallyExclusiveMutuallyExclusive	57	24.19962808982772	0.1111111111111111	72.59888426948316	0	0	0	3.5	20.742538362709475	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	1.6724990102918514e-06	0	85	0.0
1366	CDKN2A(D)	CROCC	C2orf55	CooccurringMutuallyExclusiveMutuallyExclusive	122	24.374889037970878	0.13055555555555556	64.99970410125567	0	0	0	3.7000000000000006	17.56748759493396	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	1.741455802955455e-06	0	181	0.0
1385	COL14A1	CDK4(A)	ZFHX3	CooccurringMutuallyExclusiveMutuallyExclusive	43	23.602712348915205	0.09999999999999999	78.67570782971735	0	0	0	3.3333333333333335	23.602712348915205	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	4.1243021031793484e-06	0	63	0.0
1399	FHOD3	SLIT3	CDKN2A(D)	CooccurringMutuallyExclusiveMutuallyExclusive	125	25.834833235698046	0.0860805860805861	111.9509440213582	0	0	0	3.633333333333333	30.812186427896755	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	6.2387443375588735e-06	0	184	0.0
1407	FHOD3	SLIT3	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	93	25.834833235698046	0.08433048433048433	111.9509440213582	0	0	0	3.4666666666666663	32.29354154462256	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	8.8134445241001078e-06	0	137	0.0
1439	CDKN2A(D)	ITIH5	NFKBIL2	CooccurringMutuallyExclusiveMutuallyExclusive	122	18.543097241185222	0.13055555555555556	49.44825930982726	0	0	0	3.6999999999999997	13.364394408061422	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	1.7414558029554552e-06	1	182	0.005494505494505495
1460	CDKN2A(D)	MSH6	ANGPT4	CooccurringMutuallyExclusiveMutuallyExclusive	122	22.829171101596557	0.08703703703703702	91.31668440638623	0	0	0	3.033333333333333	30.104401452654802	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	0.00015925634538871425	0	182	0.0
1472	MYCNOS,MYCN(A)	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	TP53	CooccurringMutuallyExclusiveMutuallyExclusive	86	16.717443588136263	0.05792573439632263	186.2800856963755	0	0	0	3.8666666666666667	48.17588423182125	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	1.6928138163955791e-06	0	121	0.0
1473	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	TP53	RB1	CooccurringMutuallyExclusiveMutuallyExclusive	91	17.84893997138543	0.07166199813258638	136.3009961451251	0	0	0	4.333333333333333	31.454076033490413	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	7.8179201432512231e-08	0	127	0.0
1475	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	IGHMBP2	TP53	CooccurringMutuallyExclusiveMutuallyExclusive	85	20.389426368443168	0.04965622612681436	313.9971660740248	0	0	0	3.4	92.35210766883083	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	3.9908069343544841e-05	0	120	0.0
1476	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	TP53	POM121L12	CooccurringMutuallyExclusiveMutuallyExclusive	85	18.545065739648997	0.04937872584931408	289.30302553852437	0	0	0	3.233333333333333	89.47516253768796	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	0.00011859618274627197	0	121	0.0
1477	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	TP53	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	150	16.259870659447866	0.13610272507883694	69.82179753762908	0	0	0	7.000000000000001	9.974542505375581	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	2.9640653528571825e-15	2	197	0.01015228426395939
1478	SCN11A	KCNC2	PDGFRA(A)	CooccurringMutuallyExclusiveMutuallyExclusive	37	22.96718111925599	0.07407407407407407	103.35231503665196	0	0	0	2.6666666666666665	38.75711813874449	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	0.00027702635306516552	0	55	0.0
1517	C12orf35	EGFR(A)	MYT1	CooccurringMutuallyExclusiveMutuallyExclusive	92	23.787894923139966	0.10250626566416039	79.29298307713323	0	0	0	3.6333333333333333	21.823756810220154	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	2.2300188535899774e-06	0	136	0.0
1534	C12orf35	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	MYT1	CooccurringMutuallyExclusiveMutuallyExclusive	43	23.787894923139966	0.09999999999999999	79.29298307713323	0	0	0	3.3333333333333335	23.78789492313997	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	4.1243021031799345e-06	0	63	0.0
1540	PCNT	PCDH17	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	90	24.535847686204338	0.14285714285714285	57.250311267810126	0	0	0	3.8666666666666667	14.806114983054343	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	2.2976338524048386e-07	0	134	0.0
1547	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	ZFHX3	KIF1B	CooccurringMutuallyExclusiveMutuallyExclusive	41	25.395514354360163	0.125	67.7213716116271	0	0	0	3.4333333333333336	19.72467134319236	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	1.3837728119703156e-06	0	61	0.0
1559	FHOD3	EP400	CDKN2A(D)	CooccurringMutuallyExclusiveMutuallyExclusive	125	26.552609010411032	0.08695652173913043	106.21043604164413	0	0	0	3.733333333333333	28.44922393972611	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	2.53544196437007e-06	0	186	0.0
1577	SPTA1	FRMPD4(D)	CDK4(A)	CooccurringMutuallyExclusiveMutuallyExclusive	56	18.94914708651576	0.05985457328740911	115.41753225423237	0	0	0	4.033333333333334	28.6159170878262	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	1.1874000171929792e-07	0	79	0.0
1578	SPTA1	CDKN2A(D)	CDK4(A)	CooccurringMutuallyExclusiveMutuallyExclusive	157	18.94914708651576	0.09539049178987691	115.41753225423237	0	0	0	4.366666666666667	26.431495936083746	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	2.0719740839797104e-07	1	219	0.0045662100456621
1579	SPTA1	CDK4(A)	FAF1(D)	CooccurringMutuallyExclusiveMutuallyExclusive	65	18.94914708651576	0.06980932441863083	115.41753225423237	0	0	0	4.1000000000000005	28.1506176229835	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	1.296413769727269e-07	0	91	0.0
1580	PTEN	PLCB3	KIDINS220	CooccurringMutuallyExclusiveMutuallyExclusive	56	23.293970549697498	0.08333333333333333	93.17588219878999	0	0	0	2.9	32.129614551306894	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	0.00012529143910664111	0	84	0.0
1585	ZAN	SCN5A	MDM4(A)	CooccurringMutuallyExclusiveMutuallyExclusive	34	24.417572529751244	0.1111111111111111	73.25271758925373	0	0	0	3.3000000000000003	22.197793208864766	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	2.7737622481965852e-06	0	50	0.0
1591	ZAN	SCN5A	CDKN2A(D)	CooccurringMutuallyExclusiveMutuallyExclusive	123	24.417572529751244	0.11664620421526499	73.25271758925373	0	0	0	3.6666666666666665	19.978013887978292	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	2.7816180795777068e-06	0	182	0.0
1610	PPEF2	MDM4(A)	NF1	CooccurringMutuallyExclusiveMutuallyExclusive	44	22.49675944325802	0.047043010752688165	179.97407554606417	0	0	0	2.9333333333333336	61.35479848161278	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	0.00011419864905874514	0	64	0.0
1611	PPEF2	EGFR(A)	NF1	CooccurringMutuallyExclusiveMutuallyExclusive	100	22.49675944325802	0.05086206896551724	179.97407554606417	0	0	0	3.266666666666667	55.09410475899923	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	5.925721765067282e-05	0	147	0.0
1620	FHOD3	EGFR(A)	C2orf55	CooccurringMutuallyExclusiveMutuallyExclusive	90	24.157058404571917	0.14285714285714285	56.36646961066781	0	0	0	3.8666666666666667	14.577535244138225	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	2.2976338524048386e-07	0	134	0.0
1623	FHOD3	CDKN2A(D)	C2orf55	CooccurringMutuallyExclusiveMutuallyExclusive	122	24.157058404571917	0.1447089947089947	56.36646961066781	0	0	0	3.966666666666667	14.210034355630539	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	2.5417019602245683e-07	0	182	0.0
1648	ATP2B3	CASZ1	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	91	26.064607894898096	0.07407407407407407	117.29073552704143	0	0	0	3.1	37.8357211377553	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	6.7247293179140431e-05	0	136	0.0
1657	MYOM3	ZMYM3	MDM4(A)	CooccurringMutuallyExclusiveMutuallyExclusive	35	23.681638566402935	0.0909090909090909	86.83267474347744	0	0	0	3.2000000000000006	27.135210857336695	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	5.8870615002766279e-06	0	52	0.0
1658	MYOM3	ABCA4	MDM4(A)	CooccurringMutuallyExclusiveMutuallyExclusive	33	24.11746314900813	0.14285714285714285	56.27408068101897	0	0	0	3.4000000000000004	16.551200200299697	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	8.9584038507061632e-07	0	48	0.0
1670	UBASH3A	MDM4(A)	PKD1L2	CooccurringMutuallyExclusiveMutuallyExclusive	37	22.476492144883583	0.07692307692307693	97.39813262782886	0	0	0	3.066666666666667	31.760260639509408	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	1.8074963859483255e-05	0	54	0.0
1673	SBF1	CDK4(A)	UBR4	CooccurringMutuallyExclusiveMutuallyExclusive	42	28.361032351025994	0.07407407407407407	127.62464557961698	0	0	0	2.6999999999999997	47.268387251709996	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	0.0002468320040510691	0	62	0.0
1704	BRPF3	COL5A3	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	92	21.711453038659272	0.09842874454928686	79.60866114175067	0	0	0	3.4333333333333336	23.1869886820633	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	8.4286032707597338e-06	1	136	0.007352941176470588
1705	COL5A3	EGFR(A)	PKHD1	CooccurringMutuallyExclusiveMutuallyExclusive	96	24.104955953829226	0.06788362111013559	144.62973572297537	0	0	0	3.0666666666666664	47.161870344448495	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	0.00019315360664448153	1	141	0.0070921985815602835
1788	C12orf35	C7	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	91	23.503179331653282	0.125	62.67514488440875	0	0	0	3.8333333333333335	16.350037795932717	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	3.7699720641024413e-07	0	135	0.0
1791	C12orf35	CDKN2A(D)	C7	CooccurringMutuallyExclusiveMutuallyExclusive	123	23.503179331653282	0.12685185185185185	62.67514488440875	0	0	0	3.9333333333333336	15.934358868917478	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	3.8223117810544124e-07	0	183	0.0
1810	TPTE2	MYO18B	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	91	23.603993317862898	0.07661860333616059	106.21796993038305	0	0	0	3.0	35.40598997679435	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	0.00013986979516683858	0	135	0.0
1811	LRP2	SYNE2	MIR3201(D),FAM19A5(D),LOC339685(D)	CooccurringMutuallyExclusiveMutuallyExclusive	33	25.659665289701703	0.05128205128205129	166.78782438306106	0	0	0	3.0	55.59594146102035	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	3.2201868821599163e-05	0	48	0.0
1813	CACNA1H	PTEN	PLXND1	CooccurringMutuallyExclusiveMutuallyExclusive	57	21.797901211016566	0.1111111111111111	65.3937036330497	0	0	0	3.5	18.683915323728485	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	1.6724990102923918e-06	0	85	0.0
1814	PLXND1	SPTBN4	PTEN	CooccurringMutuallyExclusiveMutuallyExclusive	57	27.69002618929072	0.07407407407407407	124.60511785180825	0	0	0	2.866666666666667	43.46690157621217	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	0.00016746323267346545	0	85	0.0
1815	PLXND1	HECW1	PTEN	CooccurringMutuallyExclusiveMutuallyExclusive	57	23.667027007828167	0.125	63.11207202087511	0	0	0	3.6	17.53113111690975	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	9.3882099798636209e-07	0	84	0.0
1816	PLXND1	PKD1L2	PTEN	CooccurringMutuallyExclusiveMutuallyExclusive	59	21.9499205950437	0.08730158730158731	87.7996823801748	0	0	0	3.3000000000000003	26.605964357628725	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	1.0301530028669943e-05	0	87	0.0
1817	PLXND1	DNAH1	PTEN	CooccurringMutuallyExclusiveMutuallyExclusive	57	22.818977146152402	0.07407407407407407	102.68539715768581	0	0	0	2.866666666666667	35.82048738058807	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	0.00016746323267346545	0	85	0.0
1818	NF1,RAB11FIP4(D)	MDM4(A)	NF1	CooccurringMutuallyExclusiveMutuallyExclusive	48	19.625553023872847	0.1033909731351333	71.14262971153907	0	0	0	4.733333333333333	15.0301330376491	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	5.3976657495292467e-10	0	68	0.0
1828	PRPF8	MAST2	CDK4(A)	CooccurringMutuallyExclusiveMutuallyExclusive	41	24.129776998270785	0.125	64.34607199538875	0	0	0	3.4333333333333336	18.741574367588957	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	1.3837728119702925e-06	0	61	0.0
1829	PRPF8	CDK4(A)	RB1	CooccurringMutuallyExclusiveMutuallyExclusive	50	22.239113151164698	0.047619047619047616	155.67379205815288	0	0	0	3.1666666666666665	49.16014486046934	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	2.368416530195923e-05	0	74	0.0
1832	GRM8	CDKN2A(D)	TP53	CooccurringMutuallyExclusiveMutuallyExclusive	159	20.165841546439644	0.07039377039377039	310.5539598151706	0	0	0	3.5666666666666664	87.07120368649643	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	5.4016622627574023e-05	1	222	0.0045045045045045045
1839	SCN5A	MDM4(A)	WHSC1L1	CooccurringMutuallyExclusiveMutuallyExclusive	34	24.33019048262751	0.1111111111111111	72.99057144788254	0	0	0	3.3000000000000003	22.118354984206828	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	2.7737622481962921e-06	0	50	0.0
1842	SCN5A	EGFR(A)	WHSC1L1	CooccurringMutuallyExclusiveMutuallyExclusive	91	24.33019048262751	0.11616161616161615	72.99057144788254	0	0	0	3.6333333333333333	20.0891481049218	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	1.8905644664841217e-06	0	134	0.0
1843	MYOM3	ABCA4	CDKN2A(D)	CooccurringMutuallyExclusiveMutuallyExclusive	122	24.11746314900813	0.14656084656084653	56.27408068101897	0	0	0	3.8000000000000003	14.80896860026815	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	6.6914194463089288e-07	0	181	0.0
1851	ZAN	PPEF2	MDM4(A)	CooccurringMutuallyExclusiveMutuallyExclusive	33	20.168909768615777	0.14285714285714285	47.06078946010348	0	0	0	3.4000000000000004	13.841408664736315	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	8.9584038507061632e-07	0	48	0.0
1856	MDM2(A)	CDKN2A(D)	CDK4(A)	CooccurringMutuallyExclusiveMutuallyExclusive	154	16.88085712006829	0.1526778079703882	47.266399936191206	0	0	0	9.299999999999999	5.082408595289378	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	3.1315447968984161e-22	4	215	0.018604651162790697
1883	MDM2(A)	SYNE2	CNTNAP2	CooccurringMutuallyExclusiveMutuallyExclusive	29	22.430333353318964	0.08771929824561403	85.23526674261207	0	0	0	3.766666666666667	22.628831878569574	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	1.379954929651213e-07	0	42	0.0
1884	SYNE2	CNTNAP2	DIP2C,C10orf108,LARP4B,GTPBP4,IDI2,IDI2-AS1,IDI1,WDR37,LINC00200,ADARB2,ADARB2-AS1,LOC282980,LOC399708(D)	CooccurringMutuallyExclusiveMutuallyExclusive	23	22.430333353318964	0.08771929824561403	85.23526674261207	0	0	0	3.6333333333333333	23.459247727324424	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	1.88312014950382e-07	0	33	0.0
1892	MDN1	EGFR(A)	PIK3CG	CooccurringMutuallyExclusiveMutuallyExclusive	95	22.699327863072906	0.09077705156136529	96.47214341805986	0	0	0	3.6666666666666665	26.31058456856178	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	3.9758515831363102e-06	0	139	0.0
1894	PTPRS	EGFR(A)	PIK3CG	CooccurringMutuallyExclusiveMutuallyExclusive	93	22.702204117573373	0.08438660105326773	98.37621784281795	0	0	0	3.3666666666666667	29.220658765193452	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	2.0283496205502996e-05	0	137	0.0
1895	EGFR(A)	ADAMTS3	PIK3CG	CooccurringMutuallyExclusiveMutuallyExclusive	93	22.222196795352943	0.08438660105326773	96.29618611319609	0	0	0	3.3666666666666667	28.602827558375076	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	2.028349620550202e-05	0	137	0.0
1896	EGFR(A)	RB1	PIK3CG	CooccurringMutuallyExclusiveMutuallyExclusive	100	20.621631240971237	0.07009193590753875	128.88519525607023	0	0	0	3.3666666666666667	38.282731264179276	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	4.4788645337831064e-05	1	146	0.00684931506849315
1897	CDKN2A(D)	EGFR(A)	PIK3CG	CooccurringMutuallyExclusiveMutuallyExclusive	174	15.768992400321913	0.16922220773353458	33.488787984188804	0	0	0	16.8	1.9933802371540954	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	2.0366005741485057e-44	1	211	0.004739336492890996
1898	PCNT	EGFR(A)	PIK3CG	CooccurringMutuallyExclusiveMutuallyExclusive	93	24.292036115804446	0.08827160493827162	97.16814446321779	0	0	0	3.533333333333333	27.50041824430692	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	5.4075336909702901e-06	0	137	0.0
1900	PTCH1	EGFR(A)	PIK3CG	CooccurringMutuallyExclusiveMutuallyExclusive	93	22.450303136009282	0.08438660105326773	97.28464692270688	0	0	0	3.3666666666666667	28.896429779021847	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	2.0283496205502996e-05	0	137	0.0
1901	MYT1	EGFR(A)	PIK3CG	CooccurringMutuallyExclusiveMutuallyExclusive	94	20.92168873278684	0.0788731086976701	97.63454741967193	0	0	0	3.2999999999999994	29.586226490809683	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	3.1718114245811904e-05	0	138	0.0
1904	ACRC	NACA	CDKN2A(D)	CooccurringMutuallyExclusiveMutuallyExclusive	123	21.659574760290344	0.10925925925925926	72.19858253430115	0	0	0	3.5333333333333337	20.43356109461353	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	8.7966725161038765e-06	0	181	0.0
